Orthogroup	schistosoma_japonicum	s.mekongi
OG0003246	EWB00_003082.1, EWB00_003082.2	KAK4476223.1
OG0003247	EWB00_002490.3, EWB00_002490.1, EWB00_002490.2	KAK4474985.1
OG0003249	EWB00_010444	KAK4471287.1
OG0003250	EWB00_007922	KAK4470916.1
OG0003251	EWB00_005287.1, EWB00_005287.2	KAK4468853.1
OG0003252	EWB00_002792.5, EWB00_002792.3, EWB00_002792.1, EWB00_002792.2, EWB00_002792.4	KAK4473464.1
OG0003253	EWB00_006924	KAK4468807.1
OG0003254	EWB00_008914	KAK4471484.1
OG0003255	EWB00_005870	KAK4467801.1
OG0003256	EWB00_002182	KAK4468025.1
OG0003257	EWB00_009732.1, EWB00_009732.3, EWB00_009732.2	KAK4474666.1
OG0003258	EWB00_001796	KAK4473563.1
OG0003259	EWB00_007061	KAK4473296.1
OG0003260	EWB00_010180	KAK4468167.1
OG0003261	EWB00_003383.1	KAK4474180.1
OG0003262	EWB00_010861.3	KAK4471184.1
OG0003262	EWB00_010861.1, EWB00_010861.2	KAK4471188.1
OG0003263	EWB00_006341, EWB00_006342	KAK4475776.1, KAK4475784.1
OG0003264	EWB00_004804	KAK4475229.1
OG0003265	EWB00_005737.1, EWB00_005737.2	KAK4473435.1
OG0003266	EWB00_008682.1, EWB00_008682.2	KAK4470094.1
OG0003267	EWB00_002529.1, EWB00_002529.2	KAK4475018.1
OG0003268	EWB00_008258.1, EWB00_008258.2	KAK4473571.1
OG0003269	EWB00_010993.1, EWB00_010993.2	KAK4470709.1
OG0003270	EWB00_005906	KAK4471698.1
OG0003271	EWB00_009402.4, EWB00_009402.5, EWB00_009402.7, EWB00_009402.1, EWB00_009402.3, EWB00_009402.2, EWB00_009402.6, EWB00_009402.8	KAK4474279.1
OG0003272	EWB00_004323	KAK4474002.1
OG0003273	EWB00_001726	KAK4472295.1
OG0003274	EWB00_003811, EWB00_001051.4, EWB00_001051.2, EWB00_001051.3, EWB00_001051.5, EWB00_001051.6, EWB00_001051.8, EWB00_001051.7	KAK4475136.1
OG0003275	EWB00_001108.1	KAK4473165.1
OG0003276	EWB00_006584	KAK4471817.1
OG0003277	EWB00_002907.1, EWB00_002907.2	KAK4472323.1
OG0003278	EWB00_005170	KAK4469763.1
OG0003279	EWB00_003837.1, EWB00_003837.2	KAK4475009.1
OG0003280	EWB00_007377.2, EWB00_007377.1, EWB00_007377.3, EWB00_007377.4, EWB00_007377.5	KAK4470799.1
OG0003281	EWB00_011205.1, EWB00_011205.2	KAK4467686.1
OG0003282	EWB00_010653	KAK4469505.1
OG0003283	EWB00_000573.1, EWB00_000573.3, EWB00_000573.2, EWB00_000573.4	KAK4467757.1
OG0003284	EWB00_011299	KAK4471882.1
OG0003285	EWB00_007543.1, EWB00_007543.2	KAK4473363.1
OG0003286	EWB00_009842	KAK4471627.1
OG0003287	EWB00_010374.1, EWB00_010374.2	KAK4476157.1
OG0003288	EWB00_009774	KAK4471508.1
OG0003289	EWB00_002694	KAK4474715.1
OG0003290	EWB00_009496.1, EWB00_009496.2, EWB00_009496.3	KAK4476282.1
OG0003291	EWB00_000053.1, EWB00_000053.2	KAK4474901.1
OG0003292	EWB00_001336.1, EWB00_001336.2, EWB00_001336.3, EWB00_001336.4, EWB00_001336.5, EWB00_001336.6	KAK4468075.1
OG0003293	EWB00_007013	KAK4473039.1
OG0003294	EWB00_008149.1, EWB00_008149.2, EWB00_008149.3	KAK4472321.1
OG0003296	EWB00_008128.3, EWB00_008128.1, EWB00_008128.2	KAK4469906.1
OG0003297	EWB00_006546.1, EWB00_006546.2	KAK4474930.1
OG0003298	EWB00_004029	KAK4469322.1
OG0003299	EWB00_002013.1, EWB00_002013.2, EWB00_002013.3	KAK4470415.1
OG0003302	EWB00_008838	KAK4476124.1
OG0003303	EWB00_007745.1, EWB00_007745.3, EWB00_007745.2, EWB00_007745.4	KAK4469920.1
OG0003304	EWB00_007783.1, EWB00_007783.2	KAK4476026.1
OG0003305	EWB00_010935.4, EWB00_010937, EWB00_010935.1, EWB00_010935.2, EWB00_010935.3	KAK4470635.1
OG0003306	EWB00_007821	KAK4469971.1
OG0003307	EWB00_003713.3, EWB00_003713.1, EWB00_003713.2, EWB00_003713.4, EWB00_003713.5, EWB00_003713.6, EWB00_003713.7, EWB00_003713.8	KAK4472899.1
OG0003309	EWB00_005667	KAK4474415.1
OG0003310	EWB00_010716	KAK4469566.1
OG0003311	EWB00_001917	KAK4468557.1
OG0003314	EWB00_010889	KAK4473083.1
OG0003315	EWB00_007856.1, EWB00_007856.2	KAK4472565.1
OG0003319	EWB00_003912	KAK4473648.1
OG0003320	EWB00_003563	KAK4469731.1, KAK4469730.1
OG0003321	EWB00_006021.1, EWB00_006021.2	KAK4472455.1
OG0003322	EWB00_007639	KAK4474853.1, KAK4474854.1
OG0003326	EWB00_009823.1, EWB00_009823.3, EWB00_009823.2	KAK4471641.1
OG0003327	EWB00_003890	KAK4470434.1
OG0003328	EWB00_011026	KAK4470480.1
OG0003329	EWB00_000558	KAK4467772.1
OG0003330	EWB00_006505.3, EWB00_006505.1, EWB00_006505.2	KAK4469167.1, KAK4469165.1
OG0003331	EWB00_009188	KAK4474359.1
OG0003332	EWB00_011211	KAK4472584.1, KAK4472187.1
OG0003333	EWB00_009921.1, EWB00_009921.2	KAK4475965.1
OG0003334	EWB00_003319.1, EWB00_003319.2	KAK4472912.1
OG0003335	EWB00_008896.1, EWB00_008896.2, EWB00_008896.3	KAK4471465.1
OG0003336	EWB00_001160.1, EWB00_001160.2	KAK4471802.1
OG0003337	EWB00_010983.3, EWB00_010983.1, EWB00_010983.2	KAK4470702.1
OG0003338	EWB00_007637	KAK4474851.1
OG0003339	EWB00_010227	KAK4475801.1
OG0003340	EWB00_004593	KAK4473706.1
OG0003341	EWB00_006222.1, EWB00_006222.2	KAK4471574.1
OG0003342	EWB00_002304.1, EWB00_002304.2	KAK4475262.1
OG0003344	EWB00_001539	KAK4473338.1
OG0003345	EWB00_005053.2, EWB00_005053.4, EWB00_005053.3, EWB00_005053.1, EWB00_005054.2, EWB00_005054.1	KAK4468751.1
OG0003347	EWB00_000978	KAK4473853.1
OG0003348	EWB00_005383	KAK4469355.1
OG0003349	EWB00_007466	KAK4472670.1
OG0003351	EWB00_004547.1, EWB00_004547.2	KAK4470586.1
OG0003352	EWB00_006734.2, EWB00_006734.1	KAK4468001.1
OG0003353	EWB00_010882.4, EWB00_010882.1, EWB00_010882.2, EWB00_010882.5, EWB00_010882.3	KAK4473091.1
OG0003354	EWB00_007009	KAK4473041.1
OG0003355	EWB00_010054	KAK4471397.1
OG0003357	EWB00_006364.1, EWB00_006364.2, EWB00_006364.3	KAK4473542.1
OG0003361	EWB00_010359	KAK4475075.1
OG0003362	EWB00_010550.2, EWB00_010550.3, EWB00_010550.4	KAK4470541.1
OG0003362	EWB00_010550.1	KAK4470542.1
OG0003363	EWB00_002198	KAK4472454.1
OG0003364	EWB00_001339.1, EWB00_001339.2	KAK4468078.1
OG0003365	EWB00_001048	KAK4475132.1
OG0003366	EWB00_011157	KAK4471992.1
OG0003367	EWB00_010811.2, EWB00_010811.1, EWB00_010811.3	KAK4469630.1
OG0003368	EWB00_007696	KAK4473902.1
OG0003369	EWB00_000917.1, EWB00_000917.2	KAK4471215.1
OG0003370	EWB00_005111	KAK4472867.1
OG0003371	EWB00_010802.1, EWB00_010802.2	KAK4469637.1
OG0003372	EWB00_003039	KAK4467714.1
OG0003373	EWB00_004807	KAK4475230.1
OG0003374	EWB00_001431.2, EWB00_001430, EWB00_001431.1	KAK4467641.1
OG0003375	EWB00_009163	KAK4470085.1
OG0003376	EWB00_010756.1, EWB00_010756.2	KAK4469604.1
OG0003377	EWB00_000138	KAK4468003.1
OG0003378	EWB00_008958	KAK4468240.1
OG0003378	EWB00_004512	KAK4468207.1, KAK4468208.1
OG0003379	EWB00_010474.2, EWB00_010474.3	KAK4471270.1
OG0003380	EWB00_005324	KAK4469642.1
OG0003381	EWB00_011174	KAK4469845.1
OG0003382	EWB00_008654.1, EWB00_008654.2	KAK4470289.1
OG0003383	EWB00_002567	KAK4476102.1
OG0003384	EWB00_010106, EWB00_010165.1, EWB00_010165.2	KAK4473567.1
OG0003385	EWB00_006712	KAK4468440.1
OG0003386	EWB00_003506.1, EWB00_003506.2	KAK4475415.1
OG0003387	EWB00_002372.5, EWB00_002372.4, EWB00_002372.3, EWB00_002372.2, EWB00_002372.1	KAK4475308.1
OG0003388	EWB00_004775.3, EWB00_004775.4, EWB00_004775.1, EWB00_004775.2	KAK4467617.1
OG0003389	EWB00_004047.2, EWB00_004047.3, EWB00_004047.1	KAK4469143.1
OG0003390	EWB00_003379	KAK4474177.1
OG0003391	EWB00_008181.3, EWB00_008181.2, EWB00_008181.4, EWB00_008181.1	KAK4470923.1
OG0003392	EWB00_003808, EWB00_003810	KAK4469762.1
OG0003393	EWB00_005947.1, EWB00_005947.2	KAK4472526.1
OG0003394	EWB00_002803.1, EWB00_002803.2, EWB00_002803.3	KAK4473474.1
OG0003395	EWB00_008385.1, EWB00_008385.2, EWB00_008385.3, EWB00_008385.5, EWB00_008385.6, EWB00_008385.8, EWB00_008385.7, EWB00_008385.4	KAK4469025.1
OG0003396	EWB00_001561.1, EWB00_001561.2, EWB00_001561.3, EWB00_001561.4	KAK4472772.1
OG0003397	EWB00_002407	KAK4475464.1
OG0003398	EWB00_008514.1, EWB00_008514.2	KAK4476173.1
OG0003400	EWB00_006634	KAK4470317.1
OG0003401	EWB00_002124	KAK4472390.1
OG0003402	EWB00_006448.1, EWB00_006448.2	KAK4475331.1
OG0003403	EWB00_004423	KAK4469413.1
OG0003404	EWB00_001371.1, EWB00_001371.2, EWB00_001371.3	KAK4470352.1
OG0003405	EWB00_010805	KAK4469634.1
OG0003406	EWB00_007774.1, EWB00_007774.2	KAK4476035.1
OG0003407	EWB00_009604.1, EWB00_009604.2	KAK4468100.1
OG0003408	EWB00_000283.1, EWB00_000283.2, EWB00_000283.3	KAK4473269.1
OG0003409	EWB00_006521	KAK4474296.1
OG0003410	EWB00_010097, EWB00_010096	KAK4471281.1
OG0003411	EWB00_006177.2, EWB00_006177.1, EWB00_006177.4, EWB00_006177.3	KAK4473740.1
OG0003412	EWB00_008272	KAK4475872.1
OG0003415	EWB00_002257	KAK4470968.1
OG0003416	EWB00_010071.2, EWB00_010071.1, EWB00_010071.3	KAK4471260.1
OG0003417	EWB00_005253.1, EWB00_005253.2	KAK4469966.1
OG0003418	EWB00_008966.1, EWB00_008966.2	KAK4469091.1
OG0003419	EWB00_010931.1, EWB00_010931.2	KAK4470630.1, KAK4470629.1
OG0003420	EWB00_004367.2, EWB00_004367.1	KAK4473964.1
OG0003422	EWB00_002075.1, EWB00_002075.2	KAK4469073.1
OG0003423	EWB00_004586	KAK4467577.1, KAK4474677.1
OG0003424	EWB00_005280.4, EWB00_005280.6, EWB00_005280.3, EWB00_005280.5, EWB00_005280.1, EWB00_005280.2	KAK4468849.1
OG0003425	EWB00_001350	KAK4468085.1, KAK4468086.1
OG0003426	EWB00_008880	KAK4471450.1
OG0003427	EWB00_001006, EWB00_001002, EWB00_001005	KAK4474015.1
OG0003428	EWB00_008956	KAK4468238.1, KAK4468237.1
OG0003429	EWB00_004576.1, EWB00_004576.2	KAK4470791.1
OG0003430	EWB00_002024	KAK4470424.1
OG0003431	EWB00_002523, EWB00_002522	KAK4475012.1
OG0003432	EWB00_008132.1, EWB00_008132.3, EWB00_008132.2	KAK4470852.1
OG0003433	EWB00_009567.1, EWB00_009567.2	KAK4474351.1
OG0003434	EWB00_011165	KAK4471998.1
OG0003435	EWB00_005618.1, EWB00_005618.2	KAK4473820.1
OG0003436	EWB00_004421	KAK4469415.1
OG0003437	EWB00_004970.1, EWB00_004970.3, EWB00_004970.2	KAK4470283.1
OG0003438	EWB00_007438	KAK4472694.1
OG0003439	EWB00_002383	KAK4475442.1
OG0003440	EWB00_003528.2, EWB00_003528.4, EWB00_003528.10, EWB00_003528.9, EWB00_003528.3, EWB00_003528.1, EWB00_003528.5, EWB00_003528.6, EWB00_003528.7, EWB00_003528.8	KAK4475396.1
OG0003441	EWB00_005009.1, EWB00_005009.2	KAK4472935.1, KAK4467225.1
OG0003442	EWB00_008350.1, EWB00_008350.2	KAK4470265.1
OG0003443	EWB00_011244.1, EWB00_011244.2	KAK4472080.1
OG0003444	EWB00_004673.1, EWB00_004673.2, EWB00_004673.3	KAK4475939.1
OG0003445	EWB00_008285	KAK4474179.1
OG0003446	EWB00_008367.3, EWB00_008367.1, EWB00_008367.4, EWB00_008367.2	KAK4467276.1
OG0003447	EWB00_006310.1, EWB00_006310.2	KAK4475836.1
OG0003448	EWB00_001621	KAK4470129.1
OG0003449	EWB00_001622.1, EWB00_001622.2	KAK4470128.1
OG0003450	EWB00_008870.1, EWB00_008870.3, EWB00_008870.4, EWB00_008870.2	KAK4471441.1
OG0003451	EWB00_008644, EWB00_008643	KAK4468061.1
OG0003452	EWB00_008669	KAK4475988.1
OG0003453	EWB00_009555.1, EWB00_009555.2	KAK4467251.1, KAK4473565.1
OG0003454	EWB00_003429.1, EWB00_003429.2, EWB00_003429.3	KAK4472250.1
OG0003455	EWB00_001163.1, EWB00_001163.2, EWB00_001163.3, EWB00_001163.4, EWB00_001163.5	KAK4471806.1
OG0003456	EWB00_008836	KAK4476121.1
OG0003457	EWB00_003158	KAK4473914.1
OG0003458	EWB00_006194	KAK4473754.1
OG0003459	EWB00_010922	KAK4470622.1
OG0003460	EWB00_000980.4, EWB00_000980.1, EWB00_000980.2, EWB00_000980.3	KAK4473874.1
OG0003462	EWB00_006148	KAK4473716.1
OG0003463	EWB00_003004, EWB00_001660.5, EWB00_001660.1, EWB00_001660.2, EWB00_001660.3, EWB00_001660.4	KAK4468148.1
OG0003465	EWB00_009791.1, EWB00_009791.3, EWB00_009791.2	KAK4471665.1
OG0003466	EWB00_005532.1, EWB00_005532.2, EWB00_005532.3, EWB00_005532.4	KAK4474381.1
OG0003467	EWB00_002014	KAK4470416.1
OG0003467	EWB00_002015	KAK4470417.1
OG0003468	EWB00_008929.1, EWB00_008929.2	KAK4471499.1
OG0003469	EWB00_005218	KAK4469435.1
OG0003470	EWB00_006821	KAK4469702.1
OG0003471	EWB00_000172.1, EWB00_000172.2, EWB00_000172.3, EWB00_000172.4	KAK4469558.1
OG0003472	EWB00_003062.1, EWB00_003062.2, EWB00_003062.3, EWB00_003062.4	KAK4476240.1
OG0003473	EWB00_004571, EWB00_004572	KAK4470786.1
OG0003474	EWB00_005130.1, EWB00_005130.5, EWB00_005130.2, EWB00_005130.3, EWB00_005130.4, EWB00_005130.6	KAK4469757.1
OG0003475	EWB00_001085.1, EWB00_001085.2	KAK4473147.1
OG0003476	EWB00_006402.1, EWB00_006402.2	KAK4473510.1
OG0003477	EWB00_011377	KAK4468923.1
OG0003478	EWB00_009561.2, EWB00_009561.1, EWB00_009561.3	KAK4476098.1
OG0003479	EWB00_006951.1, EWB00_006951.2, EWB00_006951.3	KAK4473118.1
OG0003480	EWB00_006233.1, EWB00_006233.2	KAK4471563.1
OG0003481	EWB00_011156	KAK4471991.1
OG0003482	EWB00_007533	KAK4468740.1
OG0003483	EWB00_005976.1, EWB00_005976.2, EWB00_005976.5, EWB00_005976.3, EWB00_005976.4	KAK4472499.1
OG0003484	EWB00_004846	KAK4475714.1
OG0003485	EWB00_009592, EWB00_009595	KAK4468096.1
OG0003486	EWB00_007660.1, EWB00_007660.2, EWB00_007660.3	KAK4473201.1
OG0003487	EWB00_006510.1, EWB00_006510.3, EWB00_006510.4, EWB00_006510.2	KAK4469159.1
OG0003488	EWB00_009415.1, EWB00_009415.2, EWB00_009415.3	KAK4474526.1
OG0003489	EWB00_007266.2, EWB00_007266.3, EWB00_007266.1, EWB00_007266.4	KAK4470449.1
OG0003490	EWB00_003071.1, EWB00_003071.2	KAK4476248.1
OG0003491	EWB00_001762.1, EWB00_001762.2, EWB00_001762.3	KAK4472273.1
OG0003492	EWB00_011348, EWB00_011347	KAK4471927.1
OG0003493	EWB00_003175	KAK4468477.1
OG0003494	EWB00_005519.2, EWB00_005519.4, EWB00_005519.5, EWB00_005519.3, EWB00_005519.1	KAK4467906.1
OG0003495	EWB00_009577.3, EWB00_009577.1, EWB00_009577.2	KAK4467559.1, KAK4475695.1
OG0003496	EWB00_005978.1, EWB00_005978.2	KAK4472498.1
OG0003497	EWB00_000438, EWB00_003786	KAK4469814.1
OG0003498	EWB00_009347.1, EWB00_009347.2	KAK4470172.1
OG0003500	EWB00_007109.1, EWB00_007109.2, EWB00_007109.3	KAK4471419.1
OG0003501	EWB00_008240.1, EWB00_008240.2	KAK4470745.1
OG0003503	EWB00_002043.4, EWB00_002043.1, EWB00_002043.3, EWB00_002043.2, EWB00_002043.5	KAK4475886.1
OG0003504	EWB00_006216.1, EWB00_006216.2	KAK4473775.1
OG0003505	EWB00_005314.1, EWB00_005314.2, EWB00_005314.3, EWB00_005314.4	KAK4469653.1
OG0003506	EWB00_005692.1, EWB00_005692.2, EWB00_005692.3	KAK4476177.1
OG0003507	EWB00_004827, EWB00_010540	KAK4475696.1
OG0003508	EWB00_003644	KAK4471156.1
OG0003509	EWB00_000031	KAK4472664.1
OG0003510	EWB00_005690	KAK4476199.1
OG0003511	EWB00_008714	KAK4472079.1
OG0003512	EWB00_008789.1, EWB00_008789.2, EWB00_008789.3, EWB00_008789.4	KAK4468250.1
OG0003513	EWB00_007160	KAK4470523.1
OG0003514	EWB00_000641	KAK4472796.1
OG0003515	EWB00_004772.1, EWB00_004772.2	KAK4467615.1
OG0003516	EWB00_010609	KAK4469464.1
OG0003517	EWB00_004794.2, EWB00_004794.1, EWB00_004794.3, EWB00_004794.4, EWB00_004794.5	KAK4467787.1
OG0003518	EWB00_005278.1, EWB00_005278.2	KAK4468848.1
OG0003519	EWB00_007709.1, EWB00_007709.2	KAK4473885.1
OG0003520	EWB00_005566	KAK4471147.1
OG0003521	EWB00_009438	KAK4474494.1
OG0003522	EWB00_007484	KAK4471013.1, KAK4471014.1
OG0003523	EWB00_000743	KAK4469869.1
OG0003524	EWB00_004011	KAK4471778.1
OG0003525	EWB00_007344	KAK4475611.1
OG0003526	EWB00_006005.1, EWB00_006005.2, EWB00_006005.3, EWB00_006005.4	KAK4472469.1
OG0003527	EWB00_002256.2, EWB00_002256.1, EWB00_002256.3	KAK4470971.1
OG0003528	EWB00_010233.2, EWB00_010233.4, EWB00_010233.1, EWB00_010233.3	KAK4475853.1
OG0003529	EWB00_003232	KAK4473452.1
OG0003530	EWB00_004001.1, EWB00_004001.2, EWB00_004001.3	KAK4471355.1
OG0003531	EWB00_009491	KAK4476277.1
OG0003532	EWB00_008841.2, EWB00_008841.3, EWB00_008841.1, EWB00_008841.4, EWB00_008841.5, EWB00_008841.6, EWB00_008841.7, EWB00_008841.8	KAK4476131.1
OG0003533	EWB00_010709	KAK4469562.1
OG0003534	EWB00_000325	KAK4468777.1
OG0003535	EWB00_006668	KAK4467826.1
OG0003536	EWB00_011353	KAK4471933.1
OG0003537	EWB00_000502	KAK4472049.1
OG0003538	EWB00_005823.2	KAK4475438.1
OG0003539	EWB00_002023	KAK4470019.1
OG0003540	EWB00_004850.1	KAK4475716.1
OG0003540	EWB00_004850.2	KAK4467466.1
OG0003541	EWB00_003020	KAK4468883.1
OG0003542	EWB00_008893.1, EWB00_008893.2	KAK4471461.1, KAK4471462.1
OG0003543	EWB00_007608	KAK4469226.1
OG0003544	EWB00_008069	KAK4469321.1
OG0003545	EWB00_010356.1, EWB00_010356.2, EWB00_010356.3	KAK4475073.1
OG0003547	EWB00_008593.3, EWB00_008593.1, EWB00_008593.2	KAK4475960.1
OG0003548	EWB00_005758.1, EWB00_005758.2	KAK4475515.1
OG0003549	EWB00_003272.1, EWB00_003272.2, EWB00_003272.3	KAK4468710.1
OG0003550	EWB00_001310.1, EWB00_001310.2, EWB00_001310.3	KAK4473867.1
OG0003551	EWB00_005582.1, EWB00_005582.2	KAK4471826.1
OG0003552	EWB00_003466.1, EWB00_003466.2	KAK4471182.1
OG0003553	EWB00_000806.1, EWB00_000806.2	KAK4474372.1
OG0003554	EWB00_010077	KAK4471207.1
OG0003555	EWB00_011006	KAK4470723.1
OG0003556	EWB00_011345	KAK4471925.1
OG0003557	EWB00_002541	KAK4469940.1
OG0003558	EWB00_005180.1, EWB00_005180.2	KAK4471110.1
OG0003559	EWB00_008946.1, EWB00_008946.2	KAK4468363.1
OG0003560	EWB00_000392.3, EWB00_000392.1, EWB00_000392.2	KAK4471683.1
OG0003561	EWB00_000101.1, EWB00_000101.2	KAK4467498.1, KAK4475758.1
OG0003562	EWB00_008889	KAK4471458.1
OG0003564	EWB00_002583.1, EWB00_002583.3, EWB00_002583.2	KAK4472635.1
OG0003565	EWB00_010138	KAK4472779.1
OG0003565	EWB00_005004	KAK4472931.1
OG0003567	EWB00_008326.1, EWB00_008326.2	KAK4474450.1
OG0003568	EWB00_007885, EWB00_007884	KAK4475556.1
OG0003569	EWB00_008985	KAK4475925.1
OG0003577	EWB00_000986	KAK4473917.1, KAK4475250.1
OG0003578	EWB00_000569	KAK4467762.1
OG0003579	EWB00_004333.3, EWB00_004333.4, EWB00_004333.5, EWB00_004333.1	KAK4473991.1
OG0003580	EWB00_010285.1, EWB00_010285.2	KAK4474767.1
OG0003581	EWB00_007670, EWB00_007671	KAK4473096.1
OG0003583	EWB00_007579.1, EWB00_007579.2	KAK4475571.1
OG0003584	EWB00_011159	KAK4471994.1
OG0003585	EWB00_008400	KAK4468018.1
OG0003586	EWB00_009705	KAK4473691.1
OG0003587	EWB00_005544	KAK4474390.1
OG0003588	EWB00_003120.3, EWB00_003120.6, EWB00_003120.1, EWB00_003120.2, EWB00_003120.5, EWB00_003120.4	KAK4474798.1
OG0003589	EWB00_006084	KAK4470101.1
OG0003590	EWB00_009920	KAK4476105.1
OG0003591	EWB00_000490	KAK4472040.1
OG0003592	EWB00_008095, EWB00_008093	KAK4470602.1
OG0003593	EWB00_002921.1, EWB00_002921.2, EWB00_002921.3	KAK4472337.1
OG0003594	EWB00_004813.1, EWB00_004813.2, EWB00_004814	KAK4475234.1
OG0003595	EWB00_001654	KAK4468152.1
OG0003596	EWB00_006790	KAK4469676.1
OG0003597	EWB00_004523	KAK4470556.1
OG0003598	EWB00_004299	KAK4474030.1
OG0003599	EWB00_002688.2, EWB00_002688.1, EWB00_002688.4, EWB00_002688.3	KAK4474727.1
OG0003600	EWB00_008276	KAK4475863.1, KAK4475865.1, KAK4475864.1
OG0003601	EWB00_007006.1, EWB00_007006.2, EWB00_007006.3	KAK4473045.1
OG0003602	EWB00_008715	KAK4472101.1
OG0003603	EWB00_006100	KAK4470116.1
OG0003604	EWB00_005678.1, EWB00_005678.2	KAK4476286.1
OG0003605	EWB00_002457	KAK4474826.1
OG0003606	EWB00_005930.1, EWB00_005930.2	KAK4472540.1
OG0003607	EWB00_002345	KAK4475286.1
OG0003608	EWB00_004291.2, EWB00_004291.1, EWB00_004291.3	KAK4474036.1
OG0003609	EWB00_001099	KAK4473159.1
OG0003610	EWB00_004469.5, EWB00_004469.2, EWB00_004469.6, EWB00_004469.4, EWB00_004469.1, EWB00_004469.3	KAK4468676.1
OG0003611	EWB00_001201.1, EWB00_001201.2, EWB00_001201.3	KAK4469941.1
OG0003612	EWB00_000504	KAK4472051.1
OG0003613	EWB00_009760	KAK4471517.1
OG0003614	EWB00_000482	KAK4472034.1
OG0003615	EWB00_009528	KAK4473788.1
OG0003616	EWB00_006540.1, EWB00_006540.2	KAK4474935.1
OG0003617	EWB00_000228.1, EWB00_000228.2, EWB00_000228.3	KAK4471768.1
OG0003618	EWB00_006999	KAK4473051.1
OG0003619	EWB00_009469.1, EWB00_009469.3, EWB00_009469.2	KAK4476255.1
OG0003620	EWB00_008724.1, EWB00_008724.2	KAK4469288.1
OG0003621	EWB00_008123	KAK4469901.1
OG0003622	EWB00_008138	KAK4470787.1
OG0003623	EWB00_005368	KAK4469370.1
OG0003624	EWB00_002195	KAK4474427.1
OG0003625	EWB00_003010.3, EWB00_003010.1, EWB00_003010.2, EWB00_003010.4	KAK4468892.1
OG0003626	EWB00_004936.1, EWB00_004936.2	KAK4468054.1
OG0003627	EWB00_008605, EWB00_008603	KAK4468066.1
OG0003628	EWB00_008141.1, EWB00_008141.2	KAK4472310.1
OG0003629	EWB00_009569.2, EWB00_009569.1, EWB00_010023	KAK4476014.1
OG0003629	EWB00_010020	KAK4476015.1
OG0003630	EWB00_004250	KAK4474073.1
OG0003631	EWB00_001248.1, EWB00_001248.2	KAK4470868.1
OG0003632	EWB00_005579	KAK4471856.1
OG0003633	EWB00_010695	KAK4469548.1
OG0003634	EWB00_007376.1, EWB00_007376.2	KAK4470797.1
OG0003635	EWB00_011001.2, EWB00_011001.3, EWB00_011001.6, EWB00_011001.1, EWB00_011001.4, EWB00_011001.5	KAK4470719.1
OG0003636	EWB00_010927	KAK4470625.1
OG0003637	EWB00_005776	KAK4471579.1
OG0003638	EWB00_006501	KAK4469171.1
OG0003639	EWB00_006502.2, EWB00_006502.3, EWB00_006502.1, EWB00_006502.4	KAK4469170.1
OG0003640	EWB00_009086.2, EWB00_009086.1, EWB00_009086.3	KAK4467375.1, KAK4475763.1
OG0003641	EWB00_007154.1, EWB00_007154.2	KAK4470529.1
OG0003642	EWB00_003569	KAK4469740.1
OG0003643	EWB00_008337.1, EWB00_008337.2, EWB00_008337.3, EWB00_008337.4, EWB00_008337.5	KAK4470256.1
OG0003644	EWB00_002328.1, EWB00_002328.2, EWB00_002328.3, EWB00_002328.4	KAK4475284.1
OG0003645	EWB00_000218	KAK4469087.1
OG0003646	EWB00_005389	KAK4469350.1
OG0003647	EWB00_006464	KAK4475316.1
OG0003648	EWB00_000816, EWB00_005530	KAK4474379.1
OG0003649	EWB00_005622	KAK4472160.1
OG0003650	EWB00_004802.1, EWB00_004802.2	KAK4475226.1
OG0003651	EWB00_005220.3, EWB00_005220.6, EWB00_005220.1, EWB00_005220.5, EWB00_005220.2, EWB00_005220.4	KAK4469433.1
OG0003652	EWB00_008124	KAK4469903.1
OG0003653	EWB00_004601	KAK4473694.1
OG0003654	EWB00_009802.1, EWB00_009802.2	KAK4471652.1
OG0003655	EWB00_006001.3, EWB00_006001.6, EWB00_006001.1, EWB00_006001.4, EWB00_006001.2, EWB00_006001.5	KAK4472474.1
OG0003656	EWB00_000957.1, EWB00_000957.2	KAK4470577.1
OG0003657	EWB00_000874	KAK4475633.1, KAK4476069.1
OG0003658	EWB00_008340.1	KAK4470258.1
OG0003659	EWB00_001232	KAK4470853.1
OG0003660	EWB00_002761.1, EWB00_002761.2	KAK4470203.1
OG0003661	EWB00_003550	KAK4469716.1
OG0003662	EWB00_000022.4, EWB00_000022.3, EWB00_000022.1, EWB00_000022.2	KAK4472707.1
OG0003663	EWB00_008648, EWB00_003664	KAK4470359.1
OG0003664	EWB00_003788	KAK4469810.1
OG0003665	EWB00_008349.1, EWB00_008349.2	KAK4470264.1
OG0003666	EWB00_005562.1, EWB00_005562.2	KAK4471143.1
OG0003667	EWB00_002451	KAK4474830.1
OG0003668	EWB00_006492.3, EWB00_006492.1, EWB00_006492.4, EWB00_006492.2	KAK4467223.1
OG0003669	EWB00_011178.1, EWB00_011178.2	KAK4469841.1
OG0003670	EWB00_007729.1, EWB00_007729.2	KAK4471724.1
OG0003671	EWB00_007150.1, EWB00_007150.3, EWB00_007150.2	KAK4470531.1
OG0003673	EWB00_000316	KAK4468770.1
OG0003674	EWB00_001773	KAK4472263.1
OG0003674	EWB00_001774	KAK4472262.1
OG0003675	EWB00_008887	KAK4471455.1
OG0003676	EWB00_008425, EWB00_008426	KAK4467752.1
