Orthogroup	opisthorchis_viverrini	schistosoma_guineensis
OG0005961	T265_14951	SGUI1_68880.1
OG0005962	T265_06637	SGUI1_93030.1
OG0005963	T265_10304, T265_14365, T265_15108	SGUI1_62830.1
OG0005964	T265_10711	SGUI1_31960.1
OG0005966	T265_10363	SGUI1_87860.1
OG0005967	T265_09028	SGUI1_73210.1
OG0005968	T265_03223	SGUI1_12870.1
OG0005969	T265_01484	SGUI1_43300.1, SGUI1_43300.2
OG0005970	T265_00871	SGUI1_21500.1
OG0005971	T265_05686	SGUI1_25500.1
OG0005973	T265_06386	SGUI1_44310.1
OG0005974	T265_06188	SGUI1_21810.1
OG0005975	T265_14775	SGUI1_71470.1
OG0005976	T265_14316	SGUI1_30530.1
OG0005977	T265_12538	SGUI1_52150.1
OG0005978	T265_13761	SGUI1_86720.1, SGUI1_86720.2
OG0005979	T265_05419	SGUI1_27860.1
OG0005980	T265_05285	SGUI1_56650.1
OG0005981	T265_15772	SGUI1_93530.1
OG0005982	T265_00605, T265_00606	SGUI1_65080.1
OG0005983	T265_07434	SGUI1_48560.1, SGUI1_48560.2
OG0005984	T265_00666	SGUI1_65950.1
OG0005985	T265_08574	SGUI1_27750.1
OG0005986	T265_03423	SGUI1_20110.1
OG0005988	T265_15461	SGUI1_96230.1
OG0005989	T265_14833	SGUI1_81840.1
OG0005990	T265_00349	SGUI1_56620.1
OG0005991	T265_14289	SGUI1_54440.1
OG0005992	T265_03305	SGUI1_47200.1
OG0005993	T265_05906	SGUI1_78320.1, SGUI1_78320.2
OG0005994	T265_01234	SGUI1_53970.1
OG0005995	T265_00455	SGUI1_70860.1
OG0005996	T265_00840	SGUI1_18880.1
OG0005998	T265_03564	SGUI1_47930.1
OG0005999	T265_12854	SGUI1_80570.1, SGUI1_80570.2
OG0006000	T265_08532	SGUI1_11350.1, SGUI1_11350.2
OG0006001	T265_07451	SGUI1_88250.2, SGUI1_88250.1
OG0006002	T265_13469	SGUI1_52060.1
OG0006003	T265_12071, T265_04787	SGUI1_34330.1
OG0006004	T265_13739	SGUI1_49770.1
OG0006005	T265_15287	SGUI1_73370.1
OG0006006	T265_02947	SGUI1_46380.1
OG0006007	T265_13795	SGUI1_19930.1
OG0006008	T265_00318	SGUI1_71980.1
OG0006009	T265_12041, T265_15230	SGUI1_83410.3, SGUI1_83410.1, SGUI1_83410.2
OG0006010	T265_01682	SGUI1_81140.1
OG0006011	T265_00506	SGUI1_65460.1
OG0006012	T265_08137	SGUI1_66700.1
OG0006013	T265_15196	SGUI1_21550.2, SGUI1_21550.1
OG0006014	T265_02209	SGUI1_74810.1
OG0006015	T265_01224	SGUI1_75450.1
OG0006016	T265_00151	SGUI1_79810.1
OG0006017	T265_00153	SGUI1_79820.1
OG0006018	T265_05377	SGUI1_89580.1
OG0006019	T265_07921, T265_12602	SGUI1_85590.1
OG0006021	T265_05821	SGUI1_76570.1, SGUI1_76570.2
OG0006022	T265_02028	SGUI1_62430.1, SGUI1_62430.2
OG0006023	T265_00867	SGUI1_18120.1
OG0006024	T265_12539	SGUI1_46990.1
OG0006026	T265_09387	SGUI1_1150.1
OG0006027	T265_02114	SGUI1_24400.1, SGUI1_24400.2, SGUI1_24400.3
OG0006028	T265_06858	SGUI1_49540.1
OG0006029	T265_03845	SGUI1_56430.1
OG0006030	T265_07048, T265_16154	SGUI1_34240.1
OG0006031	T265_05494	SGUI1_18810.1
OG0006032	T265_14178	SGUI1_9450.1
OG0006033	T265_09128	SGUI1_41160.1
OG0006034	T265_10670	SGUI1_43510.1, SGUI1_43510.2
OG0006035	T265_01354	SGUI1_56360.3, SGUI1_56360.1, SGUI1_56360.2
OG0006037	T265_11799	SGUI1_84690.1
OG0006038	T265_01505	SGUI1_43450.1
OG0006039	T265_00295	SGUI1_51020.1
OG0006040	T265_08498	SGUI1_57670.1, SGUI1_57910.1
OG0006043	T265_08369	SGUI1_17900.1, SGUI1_17900.2
OG0006044	T265_10305	SGUI1_69230.1
OG0006045	T265_04338	SGUI1_36040.1
OG0006046	T265_08037	SGUI1_12180.1
OG0006047	T265_05746	SGUI1_33250.1
OG0006049	T265_06032	SGUI1_40520.1
OG0006050	T265_01164	SGUI1_61850.1
OG0006051	T265_13008	SGUI1_6770.2, SGUI1_6770.1, SGUI1_6770.3
OG0006052	T265_01643, T265_12947	SGUI1_73060.1
OG0006053	T265_12566	SGUI1_68000.1
OG0006054	T265_14672	SGUI1_64250.1
OG0006055	T265_01190	SGUI1_4470.1
OG0006056	T265_09364	SGUI1_14680.1, SGUI1_14680.2, SGUI1_14680.3, SGUI1_14680.4
OG0006058	T265_01441	SGUI1_17430.1
OG0006059	T265_04869	SGUI1_72950.1
OG0006060	T265_13511	SGUI1_3290.1
OG0006061	T265_01621	SGUI1_85480.1, SGUI1_85480.2, SGUI1_85480.3
OG0006062	T265_04461	SGUI1_35610.1
OG0006063	T265_09923	SGUI1_45170.1
OG0006066	T265_07753	SGUI1_8360.1
OG0006067	T265_01485	SGUI1_43310.1
OG0006068	T265_12800	SGUI1_40990.1
OG0006069	T265_00728, T265_16346	SGUI1_34040.1
OG0006070	T265_15112	SGUI1_66820.1
OG0006071	T265_02929	SGUI1_77160.1
OG0006072	T265_10623	SGUI1_83610.1
OG0006073	T265_06995	SGUI1_52850.1
OG0006074	T265_07348	SGUI1_91440.1
OG0006075	T265_11346	SGUI1_25490.1
OG0006076	T265_00294	SGUI1_51010.1
OG0006077	T265_04114	SGUI1_41870.1
OG0006079	T265_02701	SGUI1_51960.1, SGUI1_51960.2
OG0006080	T265_13358	SGUI1_32460.1, SGUI1_97160.1
OG0006081	T265_09866	SGUI1_1780.1
OG0006082	T265_07611	SGUI1_41690.1
OG0006083	T265_02310	SGUI1_84250.1
OG0006085	T265_04853	SGUI1_73560.1
OG0006086	T265_09099	SGUI1_24140.1, SGUI1_24140.3, SGUI1_24140.2
OG0006088	T265_00027	SGUI1_71340.1
OG0006091	T265_12290, T265_15429	SGUI1_80890.1
OG0006092	T265_01843	SGUI1_13180.1
OG0006093	T265_01206	SGUI1_55150.1
OG0006094	T265_12458	SGUI1_51290.1
OG0006095	T265_07126	SGUI1_81320.1
OG0006096	T265_06953	SGUI1_18440.1
OG0006097	T265_07749	SGUI1_77150.1
OG0006098	T265_10302	SGUI1_24950.1
OG0006100	T265_00893	SGUI1_16740.1
OG0006101	T265_06530	SGUI1_37300.1
OG0006102	T265_03871	SGUI1_78530.1
OG0006103	T265_08234	SGUI1_37900.1
OG0006104	T265_07156	SGUI1_67080.1
OG0006105	T265_02379	SGUI1_81430.1
OG0006106	T265_14363, T265_16286	SGUI1_60250.1
OG0006107	T265_04785	SGUI1_74560.1
OG0006108	T265_10524	SGUI1_84330.1
OG0006109	T265_12532	SGUI1_70510.1
OG0006110	T265_04314	SGUI1_90680.1
OG0006111	T265_08178	SGUI1_2070.1
OG0006112	T265_08901	SGUI1_88240.1, SGUI1_88240.2
OG0006113	T265_09557	SGUI1_3730.1
OG0006114	T265_13613	SGUI1_94090.1
OG0006115	T265_11567	SGUI1_26840.1
OG0006116	T265_03865	SGUI1_47270.1, SGUI1_47270.2
OG0006117	T265_00135	SGUI1_56560.1
OG0006120	T265_07064	SGUI1_42410.1
OG0006121	T265_15292	SGUI1_21920.1
OG0006122	T265_00758	SGUI1_29310.1
OG0006123	T265_01160	SGUI1_60690.1, SGUI1_60690.2
OG0006127	T265_03470	SGUI1_43120.1, SGUI1_43120.2
OG0006128	T265_04746	SGUI1_36910.1
OG0006129	T265_03091, T265_03090	SGUI1_12700.1
OG0006130	T265_08572	SGUI1_27730.1
OG0006131	T265_01167	SGUI1_63410.1
OG0006132	T265_00097	SGUI1_51680.1
OG0006133	T265_13035	SGUI1_69310.1
OG0006134	T265_06562	SGUI1_20270.1
OG0006135	T265_01602	SGUI1_1980.1
OG0006136	T265_10637	SGUI1_77220.1
OG0006139	T265_06487	SGUI1_12410.1, SGUI1_13800.1
OG0006140	T265_12439	SGUI1_73680.1
OG0006141	T265_03619	SGUI1_30460.1
OG0006143	T265_15582	SGUI1_18230.1
OG0006144	T265_13033	SGUI1_61380.1
OG0006145	T265_04145	SGUI1_38710.1
OG0006146	T265_16067	SGUI1_78410.1
OG0006147	T265_09593	SGUI1_88660.1, SGUI1_88660.2
OG0006148	T265_12467, T265_12466	SGUI1_69440.1
OG0006149	T265_03687	SGUI1_6820.1
OG0006150	T265_08342	SGUI1_31560.1, SGUI1_31560.2
OG0006151	T265_04465	SGUI1_41610.1
OG0006153	T265_15142	SGUI1_60840.1
OG0006154	T265_08894	SGUI1_86520.1
OG0006155	T265_10165	SGUI1_20880.1
OG0006156	T265_03960	SGUI1_77240.1
OG0006157	T265_07598	SGUI1_44970.1
OG0006158	T265_15372	SGUI1_19780.1
OG0006159	T265_01099	SGUI1_23010.1
OG0006160	T265_04379	SGUI1_16170.1
OG0006161	T265_00754, T265_04662	SGUI1_85400.1
OG0006162	T265_03680	SGUI1_18600.1
OG0006163	T265_09146	SGUI1_1590.1
OG0006164	T265_00257	SGUI1_430.1
OG0006165	T265_12640	SGUI1_70720.1
OG0006166	T265_03856	SGUI1_47390.1
OG0006167	T265_01644, T265_12127	SGUI1_81520.1
OG0006168	T265_09199	SGUI1_90780.1
OG0006170	T265_06485	SGUI1_12560.1, SGUI1_12520.1
OG0006171	T265_14923	SGUI1_3880.1
OG0006172	T265_04755	SGUI1_44050.1
OG0006173	T265_12668	SGUI1_19470.1, SGUI1_19470.2
OG0006174	T265_11215	SGUI1_18870.1
OG0006175	T265_04330	SGUI1_87980.1
OG0006177	T265_04160	SGUI1_87680.1
OG0006178	T265_09140	SGUI1_87220.1, SGUI1_87220.2
OG0006180	T265_00291, T265_08122	SGUI1_51590.1, SGUI1_51590.2
OG0006181	T265_14229	SGUI1_79790.2, SGUI1_79790.1, SGUI1_79790.3
OG0006182	T265_10119	SGUI1_32260.1, SGUI1_32260.2
OG0006186	T265_07077	SGUI1_93210.1
OG0006187	T265_04136	SGUI1_42960.1, SGUI1_42960.2, SGUI1_42960.3
OG0006188	T265_11536	SGUI1_43010.1
OG0006225	T265_04195	SGUI1_67110.1
OG0006226	T265_06962	SGUI1_9440.1
OG0006227	T265_05575	SGUI1_10580.1
OG0006228	T265_06400	SGUI1_26120.1
OG0006229	T265_11944, T265_12321	SGUI1_15460.1
OG0006230	T265_08353	SGUI1_93670.1
OG0006231	T265_05886	SGUI1_40610.1
OG0006234	T265_07777	SGUI1_13540.1
OG0006235	T265_13669	SGUI1_25430.1
OG0006236	T265_00536	SGUI1_69210.1
OG0006237	T265_02604	SGUI1_40180.1
OG0006238	T265_04894	SGUI1_31430.1
OG0006239	T265_05714	SGUI1_77600.1
OG0006241	T265_00315	SGUI1_56160.1
OG0006242	T265_11186	SGUI1_14730.1
OG0006243	T265_13406	SGUI1_44070.1
OG0006245	T265_13952	SGUI1_55530.1
OG0006246	T265_12114	SGUI1_82250.1
OG0006247	T265_10497	SGUI1_89540.1
OG0006248	T265_09974, T265_09975	SGUI1_91340.1
OG0006249	T265_12552	SGUI1_45940.1
OG0006250	T265_08806	SGUI1_32810.1
OG0006251	T265_04439	SGUI1_15940.1
OG0006252	T265_03818	SGUI1_34370.1
OG0006253	T265_09495	SGUI1_89810.1
OG0006254	T265_10255	SGUI1_2280.1
OG0006255	T265_12577	SGUI1_35770.1, SGUI1_35770.2
OG0006256	T265_11234	SGUI1_39840.1
OG0006257	T265_09703	SGUI1_94220.1
OG0006258	T265_12589	SGUI1_67430.1
OG0006259	T265_14257	SGUI1_89710.1
OG0006260	T265_06942, T265_06943	SGUI1_23600.1
OG0006261	T265_00088, T265_00089	SGUI1_77000.1
OG0006262	T265_09323	SGUI1_68860.1
OG0006264	T265_15190	SGUI1_78140.1, SGUI1_78140.2
OG0006265	T265_01075	SGUI1_22510.1
OG0006266	T265_05275	SGUI1_50790.1
OG0006267	T265_14701	SGUI1_40680.1
OG0006269	T265_08086	SGUI1_48310.1
OG0006270	T265_15004	SGUI1_15960.1
OG0006272	T265_08414	SGUI1_8900.1
OG0006273	T265_04110	SGUI1_44460.1
OG0006274	T265_07067, T265_16046, T265_05062, T265_07066	SGUI1_45350.1
OG0006275	T265_14969	SGUI1_81040.1
OG0006276	T265_07118	SGUI1_85960.1
OG0006277	T265_13414	SGUI1_44090.1
OG0006278	T265_02316, T265_15671	SGUI1_85050.1
OG0006279	T265_14327	SGUI1_40060.2, SGUI1_40060.1
OG0006280	T265_09871	SGUI1_11000.1
OG0006281	T265_15811	SGUI1_32140.1
OG0006282	T265_11224	SGUI1_78210.1
OG0006283	T265_05049	SGUI1_41500.1
OG0006284	T265_02188	SGUI1_72590.1
OG0006285	T265_00313	SGUI1_54460.1
OG0006286	T265_00546	SGUI1_63000.1
OG0006288	T265_00770	SGUI1_74310.1
OG0006289	T265_14976	SGUI1_78090.1
OG0006290	T265_03916	SGUI1_65150.1, SGUI1_65150.2
OG0006291	T265_08125	SGUI1_62120.1
OG0006292	T265_00669	SGUI1_68660.1, SGUI1_69830.1
OG0006293	T265_08152	SGUI1_96340.1
OG0006294	T265_09717	SGUI1_24250.1
OG0006295	T265_11139	SGUI1_95360.1
OG0006296	T265_09675	SGUI1_40850.1
OG0006299	T265_09982, T265_06697	SGUI1_2310.1
OG0006300	T265_12045	SGUI1_8620.1
OG0006301	T265_15886, T265_12313	SGUI1_6870.1
OG0006302	T265_07637	SGUI1_54780.1
OG0006303	T265_14450	SGUI1_1450.1
OG0006304	T265_00048	SGUI1_49250.1
OG0006306	T265_09242	SGUI1_17280.1
OG0006307	T265_09818	SGUI1_35230.1
OG0006308	T265_14763	SGUI1_73440.1, SGUI1_73440.2
OG0006309	T265_15194	SGUI1_79210.1, SGUI1_79210.2
OG0006311	T265_04307	SGUI1_89100.1
OG0006312	T265_02160	SGUI1_77980.1
OG0006313	T265_13064	SGUI1_76470.1
OG0006314	T265_02327	SGUI1_70960.1, SGUI1_70960.3
OG0006315	T265_02744	SGUI1_93060.1
OG0006316	T265_10726	SGUI1_68640.1
OG0006317	T265_00104	SGUI1_50120.1
OG0006318	T265_06847	SGUI1_50380.1
OG0006319	T265_10996	SGUI1_90740.1
OG0006320	T265_10617	SGUI1_30840.1
OG0006321	T265_05253	SGUI1_980.1
OG0006322	T265_13118	SGUI1_56000.1
OG0006323	T265_08324	SGUI1_33780.1
OG0006324	T265_01373	SGUI1_20320.1
OG0006325	T265_06415	SGUI1_5400.1
OG0006326	T265_06631	SGUI1_96200.1
OG0006327	T265_12717	SGUI1_24600.1
OG0006328	T265_08665	SGUI1_58650.1
OG0006329	T265_14587	SGUI1_67390.1
OG0006330	T265_07570	SGUI1_91240.1, SGUI1_91240.2
OG0006331	T265_03152	SGUI1_59950.1
OG0006332	T265_11742	SGUI1_45310.1
OG0006334	T265_14064	SGUI1_83260.1, SGUI1_83260.2
OG0006335	T265_04638	SGUI1_95300.1
OG0006336	T265_15021	SGUI1_21460.1
OG0006337	T265_05503	SGUI1_15220.1
OG0006338	T265_04419	SGUI1_19600.1, SGUI1_19600.2
OG0006339	T265_00683	SGUI1_35410.1
OG0006340	T265_08629	SGUI1_43700.1, SGUI1_43700.2
OG0006342	T265_11168	SGUI1_84740.1
OG0006343	T265_04178	SGUI1_61440.1
OG0006344	T265_14821	SGUI1_25680.1
OG0006346	T265_13092, T265_07373	SGUI1_90900.1
OG0006347	T265_15598	SGUI1_27390.1
OG0006348	T265_11593	SGUI1_45260.1
OG0006349	T265_05558	SGUI1_7930.1
OG0006351	T265_14298, T265_14297	SGUI1_77480.1, SGUI1_77480.2
OG0006352	T265_07872	SGUI1_14310.1
OG0006353	T265_03964	SGUI1_70020.1
OG0006354	T265_01996	SGUI1_71940.1
OG0006355	T265_08827	SGUI1_51520.1
OG0006356	T265_01986	SGUI1_79830.1
OG0006357	T265_07692	SGUI1_84290.1
OG0006358	T265_06294	SGUI1_15670.1
OG0006359	T265_06848, T265_06849	SGUI1_51110.1
OG0006360	T265_07902	SGUI1_93300.1
OG0006361	T265_11664	SGUI1_54760.1
OG0006362	T265_00886	SGUI1_20840.1
OG0006363	T265_14157	SGUI1_13950.1, SGUI1_13950.2
OG0006365	T265_08591	SGUI1_21610.1
OG0006366	T265_00360	SGUI1_52820.1
OG0006367	T265_00428	SGUI1_70120.1
OG0006369	T265_02314, T265_16246	SGUI1_85460.1
OG0006370	T265_13377	SGUI1_71590.1
OG0006371	T265_06013	SGUI1_82260.1, SGUI1_82260.2
OG0006372	T265_00580	SGUI1_41130.1, SGUI1_41130.2
OG0006373	T265_04279	SGUI1_79060.1
OG0006374	T265_02365	SGUI1_50940.1
OG0006375	T265_00911	SGUI1_19540.1
OG0006376	T265_04165	SGUI1_87540.1
OG0006377	T265_11918	SGUI1_61910.1
OG0006378	T265_12748	SGUI1_54010.1
OG0006379	T265_12049	SGUI1_86610.1
OG0006381	T265_07644	SGUI1_75620.1
OG0006383	T265_07925	SGUI1_81930.1
OG0006384	T265_02045	SGUI1_60000.1, SGUI1_60000.2
OG0006385	T265_05143	SGUI1_17350.1
OG0006386	T265_15437	SGUI1_56840.1
OG0006387	T265_03298	SGUI1_78800.1
OG0006388	T265_07008	SGUI1_60070.1, SGUI1_60070.2
OG0006389	T265_02317	SGUI1_85060.1
OG0006390	T265_15291	SGUI1_66160.1
OG0006391	T265_10898	SGUI1_66150.1
OG0006392	T265_05333, T265_13754, T265_13554	SGUI1_96540.1
OG0006394	T265_15418	SGUI1_48060.1
OG0006395	T265_13542	SGUI1_13650.1
OG0006397	T265_03982	SGUI1_79320.1
OG0006398	T265_14053	SGUI1_5640.1
OG0006399	T265_14380	SGUI1_11920.1
OG0006400	T265_02773	SGUI1_75740.1
OG0006401	T265_00344	SGUI1_47090.1
OG0006402	T265_07045	SGUI1_25550.1
OG0006403	T265_10653	SGUI1_500.1
OG0006404	T265_06868	SGUI1_33460.1, SGUI1_33460.2
OG0006405	T265_11460	SGUI1_50330.1
OG0006406	T265_13003, T265_03998, T265_14155	SGUI1_52740.1
OG0006407	T265_01611	SGUI1_19070.1
OG0006408	T265_05827	SGUI1_76530.1
OG0006409	T265_06982	SGUI1_51990.1
OG0006410	T265_15301	SGUI1_920.1
OG0006411	T265_12161, T265_15137, T265_15138	SGUI1_1940.1
OG0006412	T265_14552	SGUI1_17250.1
OG0006413	T265_07342	SGUI1_91320.1
OG0006414	T265_07452	SGUI1_86480.1
OG0006415	T265_09372	SGUI1_24160.1
OG0006416	T265_08933	SGUI1_60920.1, SGUI1_60920.2
OG0006418	T265_03112	SGUI1_8180.1
OG0006420	T265_01124	SGUI1_64170.1
OG0006421	T265_09926	SGUI1_5230.1
OG0006422	T265_04316	SGUI1_90620.1
OG0006423	T265_09547	SGUI1_83190.1
OG0006424	T265_15186, T265_02708	SGUI1_50310.1
OG0006425	T265_11416	SGUI1_79120.1
OG0006426	T265_09277	SGUI1_20340.1
OG0006427	T265_10062	SGUI1_32820.1
OG0006428	T265_11779	SGUI1_360.1
OG0006429	T265_08172	SGUI1_10110.1
OG0006430	T265_01459, T265_08003	SGUI1_3210.1
OG0006431	T265_09599	SGUI1_91510.1
OG0006432	T265_12903	SGUI1_79520.1
OG0006433	T265_04463	SGUI1_42860.1
OG0006434	T265_10421	SGUI1_93560.1
OG0006435	T265_02372	SGUI1_81880.1
OG0006436	T265_01380	SGUI1_69530.1
OG0006437	T265_03880	SGUI1_91890.1
OG0006438	T265_02221	SGUI1_77090.1
OG0006439	T265_10437	SGUI1_12550.1, SGUI1_12650.1
OG0006440	T265_10890	SGUI1_50860.1
OG0006441	T265_08751	SGUI1_96140.1
OG0006442	T265_05198	SGUI1_34770.1
OG0006443	T265_01839	SGUI1_21010.1, SGUI1_21010.2
OG0006444	T265_13057	SGUI1_89470.1
OG0006445	T265_12451, T265_16053	SGUI1_70410.1
OG0006448	T265_12679	SGUI1_4690.1
OG0006449	T265_08544	SGUI1_31540.1
OG0006451	T265_15460	SGUI1_71530.1
OG0006452	T265_10252	SGUI1_56760.1
OG0006453	T265_01420	SGUI1_69590.1
OG0006454	T265_11534	SGUI1_8910.1
OG0006455	T265_01587	SGUI1_50720.1
OG0006457	T265_00141	SGUI1_54720.1
OG0006458	T265_07613	SGUI1_66910.1
OG0006459	T265_12438	SGUI1_56220.1, SGUI1_56220.2
OG0006460	T265_01122	SGUI1_65780.1
OG0006461	T265_14894	SGUI1_86730.1
OG0006463	T265_00516	SGUI1_62620.1
OG0006464	T265_03697	SGUI1_21700.1
OG0006466	T265_11283	SGUI1_88430.1, SGUI1_88430.2
OG0006467	T265_11575	SGUI1_9750.1
OG0006468	T265_15381	SGUI1_42650.1
OG0006469	T265_07952	SGUI1_14560.1
OG0006470	T265_03006	SGUI1_58890.1
OG0006472	T265_09548	SGUI1_84200.1
OG0006473	T265_00503	SGUI1_62460.1
OG0006476	T265_00225	SGUI1_3150.2, SGUI1_3150.1, SGUI1_3150.3
OG0006477	T265_10127	SGUI1_27350.1
OG0006478	T265_15504, T265_15819	SGUI1_7110.1
OG0006479	T265_04124	SGUI1_43210.1
OG0006480	T265_10500	SGUI1_21890.1
OG0006481	T265_01822	SGUI1_67530.1
OG0006484	T265_01969	SGUI1_70640.1
OG0006486	T265_10504, T265_15169	SGUI1_21900.1
OG0006487	T265_01788	SGUI1_73810.1, SGUI1_73810.2
OG0006488	T265_14164	SGUI1_15880.1
OG0006489	T265_06132	SGUI1_10280.1
OG0006490	T265_06700	SGUI1_7240.1
OG0006491	T265_02227	SGUI1_85550.1
OG0006492	T265_09429	SGUI1_31290.1
OG0006493	T265_05598	SGUI1_22720.1
OG0006494	T265_07790	SGUI1_63170.1
OG0006495	T265_02429	SGUI1_84010.1
OG0006496	T265_10309, T265_10310	SGUI1_45120.1
OG0006498	T265_08375	SGUI1_1830.1
OG0006499	T265_14999	SGUI1_5300.1
OG0006501	T265_05439	SGUI1_90250.1
OG0006502	T265_04060	SGUI1_70010.1
OG0006503	T265_11418	SGUI1_80900.1
OG0006504	T265_16255	SGUI1_82090.1
OG0006505	T265_01650	SGUI1_83580.1, SGUI1_83580.2
OG0006506	T265_07161	SGUI1_67010.1
OG0006509	T265_06617	SGUI1_94300.1, SGUI1_94300.2
OG0006513	T265_03639	SGUI1_37480.2, SGUI1_37480.1
OG0006514	T265_07927	SGUI1_83070.1
OG0006515	T265_09667	SGUI1_42640.1
OG0006516	T265_13299	SGUI1_30500.1
OG0006517	T265_15214	SGUI1_95630.1, SGUI1_95630.2
OG0006543	T265_02409, T265_02410	SGUI1_83630.1
OG0006544	T265_04643	SGUI1_96010.1
OG0006545	T265_12850	SGUI1_72110.1
OG0006546	T265_04315	SGUI1_90650.1
OG0006547	T265_00458	SGUI1_47970.1
OG0006548	T265_08761	SGUI1_93360.1
OG0006549	T265_00535	SGUI1_69220.1
OG0006550	T265_12513	SGUI1_56170.1
OG0006552	T265_15625	SGUI1_14720.1
OG0006553	T265_06339	SGUI1_77750.1
OG0006554	T265_13260	SGUI1_43810.1
OG0006555	T265_05771	SGUI1_92770.1
OG0006556	T265_11960	SGUI1_54150.1
OG0006557	T265_02543	SGUI1_61370.1
OG0006558	T265_05738	SGUI1_71400.1
OG0006560	T265_01023	SGUI1_26470.1
OG0006561	T265_06796	SGUI1_67470.1
OG0006562	T265_14420	SGUI1_12830.1
OG0006563	T265_07306	SGUI1_87660.1
OG0006567	T265_07533	SGUI1_29990.1
OG0006568	T265_13305	SGUI1_19970.1
OG0006569	T265_09101	SGUI1_28920.1
OG0006570	T265_00046	SGUI1_55810.1, SGUI1_55830.1
OG0006571	T265_02036	SGUI1_62290.1
OG0006572	T265_13595, T265_04767	SGUI1_46340.1
OG0006573	T265_10380	SGUI1_1970.1
OG0006574	T265_00628	SGUI1_66930.1
OG0006575	T265_05860, T265_15914	SGUI1_58140.1
OG0006576	T265_00643	SGUI1_58250.1
OG0006577	T265_16165, T265_08513, T265_15866, T265_08512	SGUI1_35630.1
OG0006578	T265_13404	SGUI1_47830.1
OG0006579	T265_04072	SGUI1_42540.1
OG0006580	T265_06753	SGUI1_77070.1
OG0006581	T265_01022	SGUI1_26460.1
OG0006582	T265_06600	SGUI1_30420.1
OG0006583	T265_10802	SGUI1_87160.1
OG0006584	T265_06921	SGUI1_2540.1, SGUI1_2540.2
OG0006585	T265_10220	SGUI1_17660.2, SGUI1_17660.1
OG0006586	T265_06535	SGUI1_37330.1
OG0006588	T265_04942	SGUI1_13310.1
OG0006589	T265_07243	SGUI1_19310.1, SGUI1_19310.2
OG0006590	T265_07241	SGUI1_19330.1
OG0006591	T265_06110	SGUI1_72630.1
OG0006592	T265_09421	SGUI1_84970.1
OG0006593	T265_03292	SGUI1_71070.1, SGUI1_71070.2, SGUI1_71070.3
OG0006594	T265_05108	SGUI1_51980.2, SGUI1_51980.1
OG0006595	T265_13783	SGUI1_53680.1
OG0006596	T265_14736	SGUI1_79250.1, SGUI1_79250.2
OG0006597	T265_15644	SGUI1_78080.1
OG0006598	T265_04813	SGUI1_94260.1
OG0006599	T265_06001	SGUI1_22940.1, SGUI1_22940.2
OG0006601	T265_05089	SGUI1_51930.1
OG0006604	T265_02143	SGUI1_56070.1
OG0006606	T265_10657	SGUI1_73330.1
OG0006607	T265_04245	SGUI1_26050.1
OG0006608	T265_04438	SGUI1_19910.1
OG0006610	T265_07805	SGUI1_82520.1
OG0006611	T265_13076	SGUI1_93350.1
OG0006613	T265_08081	SGUI1_56450.1, SGUI1_56450.2
OG0006614	T265_11437	SGUI1_65960.1
OG0006616	T265_09162	SGUI1_71480.1
OG0006617	T265_01246	SGUI1_70050.1, SGUI1_70050.2
OG0006618	T265_07977	SGUI1_36970.3, SGUI1_36970.1, SGUI1_36970.2
OG0006619	T265_01062	SGUI1_23850.1
OG0006620	T265_11532	SGUI1_2140.1
OG0006621	T265_05353	SGUI1_92620.1
OG0006622	T265_07997	SGUI1_15980.1
OG0006624	T265_00402	SGUI1_34460.1
OG0006625	T265_00626	SGUI1_62160.1
OG0006626	T265_16206, T265_10359, T265_16251	SGUI1_32300.1
OG0006627	T265_15096	SGUI1_56770.1
OG0006628	T265_06512	SGUI1_92690.1
OG0006629	T265_01973	SGUI1_76110.1
OG0006630	T265_02374, T265_12306, T265_02376	SGUI1_81640.1
OG0006631	T265_01364	SGUI1_51480.1
OG0006632	T265_00693	SGUI1_39020.1
OG0006633	T265_12533	SGUI1_70130.1
OG0006634	T265_09918	SGUI1_40920.1
OG0006636	T265_01102	SGUI1_24530.1
OG0006638	T265_07959, T265_12103, T265_12336	SGUI1_96940.1
OG0006639	T265_01732	SGUI1_80580.2, SGUI1_80580.1
OG0006641	T265_11815, T265_12182, T265_12254	SGUI1_76440.1
OG0006642	T265_14387	SGUI1_64930.1
OG0006643	T265_01447	SGUI1_58620.1
OG0006644	T265_11470	SGUI1_24290.1
OG0006645	T265_04180	SGUI1_61450.1
OG0006646	T265_14470	SGUI1_51750.1
OG0006647	T265_04949	SGUI1_66600.1
OG0006648	T265_06317	SGUI1_66540.1
OG0006650	T265_13348	SGUI1_47400.1
OG0006651	T265_03076	SGUI1_11690.1
OG0006652	T265_14309	SGUI1_23580.1
OG0006653	T265_01556	SGUI1_64800.1
OG0006654	T265_06319	SGUI1_66570.1
OG0006655	T265_10613	SGUI1_34090.1
OG0006656	T265_10612	SGUI1_34080.1
OG0006657	T265_01090	SGUI1_25040.1
OG0006658	T265_02204	SGUI1_77790.1
OG0006659	T265_04507	SGUI1_34890.1
OG0006660	T265_07919	SGUI1_85600.1
OG0006661	T265_06986	SGUI1_72910.1
OG0006662	T265_06293	SGUI1_15660.1
OG0006664	T265_10175	SGUI1_51100.2, SGUI1_51100.1
OG0006665	T265_09475	SGUI1_36440.2, SGUI1_36440.1
