Orthogroup	fasciola_gigantica	fasciola_hepatica	opisthorchis_viverrini	s.mekongi	schistosoma_bovis	schistosoma_curassoni	schistosoma_guineensis	schistosoma_haematobium	schistosoma_intercalatum	schistosoma_japonicum	schistosoma_mansoni	schistosoma_margrebowiei	schistosoma_mattheei	schistosoma_rodhaini	schistosoma_spindale	schistosoma_turkestanicum	schmidtea_mediterranea	trichobilharzia_regenti	Total
OG0008144	1	0	1	1	0	0	0	1	0	1	1	1	2	0	2	1	1	1	14
OG0008145	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	14
OG0008146	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	14
OG0008147	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	14
OG0008148	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	14
OG0008149	1	1	0	0	1	1	1	1	1	1	0	2	1	1	1	0	0	1	14
OG0008150	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	14
OG0008151	1	1	0	0	1	1	1	1	1	0	1	1	2	1	1	1	0	0	14
OG0008152	1	1	0	0	1	1	1	1	1	0	1	0	2	4	0	0	0	0	14
OG0008153	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	14
OG0008154	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	2	14
OG0008155	1	0	1	1	0	1	0	0	0	3	1	0	1	1	2	0	1	1	14
OG0008156	1	0	0	1	0	3	1	0	0	0	1	1	1	0	0	0	2	3	14
OG0008157	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
OG0008158	0	2	0	0	1	0	0	2	0	6	0	0	0	0	0	0	0	3	14
OG0008159	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	14
OG0008160	0	1	0	0	0	0	0	2	0	0	0	0	0	11	0	0	0	0	14
OG0008161	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	14
OG0008162	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	14
OG0008163	0	1	1	1	0	1	1	0	0	2	1	1	1	1	2	0	1	0	14
OG0008164	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	14
OG0008165	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	14
OG0008166	0	1	0	0	1	0	0	0	1	1	1	1	1	2	1	1	2	1	14
OG0008167	0	1	1	0	0	0	1	3	1	1	1	1	0	0	4	0	0	0	14
OG0008168	0	1	1	1	2	1	0	1	0	1	1	1	1	0	1	1	0	1	14
OG0008169	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
OG0008170	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
OG0008171	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	14
OG0008172	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	14
OG0008173	0	0	0	1	1	1	1	2	1	1	1	1	2	1	1	0	0	0	14
OG0008174	0	0	0	1	2	1	2	0	0	1	1	1	0	0	3	2	0	0	14
OG0008175	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	14
OG0008176	0	0	0	1	1	1	1	1	2	0	5	1	0	1	0	0	0	0	14
OG0008177	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
OG0008178	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	0	0	1	14
OG0008179	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
OG0008180	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
OG0008181	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
OG0008182	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
OG0008183	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	2	14
OG0008184	0	0	0	1	0	2	1	3	1	0	1	0	0	2	0	0	1	2	14
OG0008185	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	2	14
OG0008186	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	2	14
OG0008187	0	0	0	1	1	1	1	1	1	2	1	1	1	1	1	1	0	0	14
OG0008188	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
OG0008189	0	0	0	1	1	1	1	1	1	0	1	1	2	1	1	1	0	1	14
OG0008190	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
OG0008191	0	0	0	1	1	1	1	1	1	2	1	1	0	1	1	1	0	1	14
OG0008192	0	0	0	2	1	1	1	1	1	1	1	1	1	1	0	1	0	1	14
OG0008193	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
OG0008194	0	0	0	1	1	0	1	1	1	2	1	1	1	1	1	1	0	1	14
OG0008195	0	0	0	1	1	1	1	2	1	1	1	1	0	1	1	1	0	1	14
OG0008196	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
OG0008197	0	0	0	1	1	1	1	1	1	1	0	0	1	0	2	3	0	1	14
OG0008198	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	14
