Orthogroup	schistosoma_spindale	fasciola_gigantica
OG0002771	SSPN1_37190.1, SSPN1_37180.1	FGIG_04434
OG0002772	SSPN1_78250.1	FGIG_04505
OG0002773	SSPN1_14630.1	FGIG_04512
OG0002774	SSPN1_2670.1, SSPN1_2690.1	FGIG_04542
OG0002775	SSPN1_36850.1	FGIG_04591
OG0002776	SSPN1_71840.1, SSPN1_71840.2, SSPN1_71840.3, SSPN1_71840.4, SSPN1_71840.5	FGIG_04643, FGIG_05682
OG0002777	SSPN1_73260.3, SSPN1_73260.2, SSPN1_73260.1	FGIG_04687
OG0002778	SSPN1_92010.1, SSPN1_92010.3, SSPN1_92010.4, SSPN1_92010.5, SSPN1_92010.2	FGIG_04729
OG0002779	SSPN1_37590.1	FGIG_06722, FGIG_04831
OG0002780	SSPN1_45640.2, SSPN1_45640.1	FGIG_04996, FGIG_12623
OG0002781	SSPN1_25540.1	FGIG_05105
OG0002782	SSPN1_75960.1, SSPN1_75960.2, SSPN1_75970.1	FGIG_05161, FGIG_05159
OG0002783	SSPN1_52420.1	FGIG_05182
OG0002784	SSPN1_25160.1	FGIG_05187, FGIG_05186
OG0002785	SSPN1_68520.3, SSPN1_68520.5, SSPN1_68520.1, SSPN1_68520.2, SSPN1_68520.4	FGIG_06181, FGIG_05209
OG0002786	SSPN1_17810.1, SSPN1_17810.2	FGIG_05260
OG0002787	SSPN1_7180.1	FGIG_12685, FGIG_05286, FGIG_05287
OG0002788	SSPN1_19760.3, SSPN1_19760.4, SSPN1_19760.1, SSPN1_19760.2	FGIG_10358, FGIG_05423
OG0002789	SSPN1_11640.1, SSPN1_11640.2, SSPN1_11640.3	FGIG_05445
OG0002790	SSPN1_73610.1	FGIG_05483
OG0002791	SSPN1_2580.1	FGIG_05501
OG0002792	SSPN1_53810.1	FGIG_05618
OG0002793	SSPN1_19110.1	FGIG_05704
OG0002794	SSPN1_90210.2, SSPN1_90210.1, SSPN1_90210.3, SSPN1_90210.4	FGIG_05717, FGIG_05716
OG0002795	SSPN1_25430.1	FGIG_05889
OG0002796	SSPN1_17110.1	FGIG_05981
OG0002797	SSPN1_34550.2, SSPN1_34550.1, SSPN1_34550.3	FGIG_05992
OG0002798	SSPN1_71470.1	FGIG_06061, FGIG_06060
OG0002799	SSPN1_81050.1	FGIG_06088, FGIG_06085, FGIG_06087, FGIG_10414, FGIG_06084, FGIG_06086
OG0002800	SSPN1_76650.3, SSPN1_76650.1, SSPN1_76650.2	FGIG_06159
OG0002801	SSPN1_4790.1, SSPN1_4790.2, SSPN1_4790.3, SSPN1_4790.4	FGIG_06201
OG0002802	SSPN1_87510.1	FGIG_06293
OG0002803	SSPN1_25700.3, SSPN1_25700.1, SSPN1_25700.2	FGIG_06358
OG0002804	SSPN1_31710.1	FGIG_06361, FGIG_06360, FGIG_11543, FGIG_11542
OG0002805	SSPN1_54150.1	FGIG_06457, FGIG_06456
OG0002806	SSPN1_68110.1, SSPN1_68110.2	FGIG_06469, FGIG_06468
OG0002807	SSPN1_13160.1	FGIG_06513
OG0002808	SSPN1_62120.1, SSPN1_62110.1	FGIG_06605, FGIG_06607, FGIG_06606
OG0002809	SSPN1_78720.1	FGIG_06637, FGIG_08992
OG0002810	SSPN1_36120.1	FGIG_06738
OG0002811	SSPN1_20970.1	FGIG_06770
OG0002812	SSPN1_82610.1, SSPN1_82610.2, SSPN1_82630.1, SSPN1_82630.3, SSPN1_82630.2	FGIG_06797
OG0002813	SSPN1_74900.1	FGIG_06986
OG0002814	SSPN1_22830.1	FGIG_07068, FGIG_07069
OG0002815	SSPN1_60690.1, SSPN1_60700.1	FGIG_07178
OG0002816	SSPN1_12390.1	FGIG_07270
OG0002817	SSPN1_33690.1, SSPN1_33690.2	FGIG_07355
OG0002818	SSPN1_72540.1	FGIG_07442
OG0002819	SSPN1_66090.2, SSPN1_66090.1	FGIG_07453, FGIG_07452
OG0002820	SSPN1_71920.1	FGIG_07472, FGIG_07471
OG0002821	SSPN1_4180.1, SSPN1_4180.2, SSPN1_4180.3	FGIG_07530, FGIG_11429, FGIG_09280, FGIG_11525
OG0002822	SSPN1_20650.1, SSPN1_20650.2, SSPN1_20650.3, SSPN1_20650.4	FGIG_07663
OG0002823	SSPN1_15560.1, SSPN1_15560.2	FGIG_07715
OG0002824	SSPN1_1880.1	FGIG_07734
OG0002825	SSPN1_47140.1	FGIG_07794
OG0002826	SSPN1_39520.1	FGIG_07964
OG0002827	SSPN1_26190.1, SSPN1_26190.2, SSPN1_26190.3	FGIG_08025, FGIG_08024
OG0002828	SSPN1_26990.1	FGIG_08104, FGIG_12689
OG0002829	SSPN1_63510.2, SSPN1_63510.1, SSPN1_63510.3	FGIG_09197, FGIG_08438
OG0002830	SSPN1_22680.1	FGIG_10726, FGIG_11056, FGIG_11055, FGIG_08511
OG0002831	SSPN1_15040.1	FGIG_08556
OG0002832	SSPN1_78390.1	FGIG_08571
OG0002833	SSPN1_54830.1, SSPN1_54830.2, SSPN1_54830.3	FGIG_08588
OG0002834	SSPN1_3500.1, SSPN1_3500.2, SSPN1_3500.3	FGIG_08596
OG0002835	SSPN1_88130.3, SSPN1_88130.1, SSPN1_88130.2	FGIG_08621, FGIG_08622
OG0002836	SSPN1_24540.1	FGIG_08624
OG0002837	SSPN1_15030.1, SSPN1_15030.2	FGIG_08626
OG0002838	SSPN1_18350.1	FGIG_08655
OG0002839	SSPN1_68680.1	FGIG_08663, FGIG_08664
OG0002840	SSPN1_87890.1	FGIG_08800
OG0002841	SSPN1_49090.1, SSPN1_30540.1	FGIG_08875
OG0002842	SSPN1_68940.1	FGIG_08981
OG0002843	SSPN1_25090.1, SSPN1_25090.2, SSPN1_25090.3	FGIG_09146
OG0002844	SSPN1_57380.1, SSPN1_57380.2	FGIG_09190
OG0002845	SSPN1_19620.2, SSPN1_19620.1, SSPN1_19620.3	FGIG_09422
OG0002846	SSPN1_12570.1, SSPN1_12570.2	FGIG_09486
OG0002847	SSPN1_55820.1, SSPN1_55830.1	FGIG_09676
OG0002848	SSPN1_63000.1	FGIG_09722, FGIG_11866, FGIG_11390
OG0002849	SSPN1_18150.1	FGIG_09733
OG0002850	SSPN1_59770.1	FGIG_09763
OG0002851	SSPN1_86340.1	FGIG_09821, FGIG_09820
OG0002852	SSPN1_18240.1	FGIG_09930
OG0002853	SSPN1_70320.1, SSPN1_70320.2, SSPN1_70320.4, SSPN1_70320.3, SSPN1_70320.5	FGIG_09963
OG0002854	SSPN1_36350.1	FGIG_10000, FGIG_11499
OG0002855	SSPN1_13640.1	FGIG_10052
OG0002856	SSPN1_51630.1, SSPN1_51630.2	FGIG_10060
OG0002857	SSPN1_61040.1	FGIG_10094
OG0002858	SSPN1_20490.1	FGIG_10159
OG0002859	SSPN1_61400.1	FGIG_10168
OG0002860	SSPN1_74530.1	FGIG_10233
OG0002861	SSPN1_84860.1, SSPN1_84860.2	FGIG_11617, FGIG_10343
OG0002862	SSPN1_59410.3, SSPN1_59410.1, SSPN1_59410.2	FGIG_10392
OG0002863	SSPN1_13450.1	FGIG_12461
OG0002864	SSPN1_52030.1, SSPN1_52030.2	FGIG_10838
OG0002865	SSPN1_19800.1	FGIG_12304, FGIG_10855
OG0002866	SSPN1_35130.1, SSPN1_35140.1	FGIG_10903
OG0002867	SSPN1_3720.1	FGIG_10919, FGIG_10918
OG0002868	SSPN1_84010.1	FGIG_11146
OG0002869	SSPN1_2000.1	FGIG_11243, FGIG_12537
OG0002870	SSPN1_45960.1, SSPN1_45960.2, SSPN1_45960.3	FGIG_11294
OG0002871	SSPN1_43560.1, SSPN1_43560.2, SSPN1_43560.3, SSPN1_43560.4	FGIG_11362
OG0002872	SSPN1_47980.1	FGIG_11386
OG0002873	SSPN1_88460.3, SSPN1_88460.1, SSPN1_88460.2	FGIG_11394
OG0002874	SSPN1_31360.1	FGIG_11438
OG0002875	SSPN1_49550.1	FGIG_11642
OG0002876	SSPN1_68180.5, SSPN1_68180.1, SSPN1_68180.2, SSPN1_68180.3, SSPN1_68180.4, SSPN1_68180.6	FGIG_11664
OG0002877	SSPN1_63560.1	FGIG_11764
OG0002878	SSPN1_65500.1, SSPN1_65500.2	FGIG_12418, FGIG_11844
OG0002879	SSPN1_10710.1	FGIG_11907
OG0002880	SSPN1_20900.1	FGIG_11965
OG0002881	SSPN1_57170.1	FGIG_11981
OG0002882	SSPN1_11130.1, SSPN1_11140.1	FGIG_12183
OG0002883	SSPN1_49460.1, SSPN1_49460.2	FGIG_12203
OG0002884	SSPN1_59560.1, SSPN1_59560.2, SSPN1_59560.4, SSPN1_59560.3	FGIG_12322
OG0002885	SSPN1_45250.1	FGIG_12382
OG0002886	SSPN1_71600.1	FGIG_12486
OG0002902	SSPN1_31670.1	FGIG_00019
OG0002903	SSPN1_68990.1	FGIG_00186
OG0002904	SSPN1_21130.1	FGIG_00215
OG0002905	SSPN1_58420.1, SSPN1_58420.2	FGIG_00262
OG0002906	SSPN1_27950.1	FGIG_00289
OG0002907	SSPN1_5330.1	FGIG_00323
OG0002908	SSPN1_66070.3, SSPN1_66070.1, SSPN1_66070.2, SSPN1_66070.4	FGIG_00395
OG0002909	SSPN1_78130.1, SSPN1_78130.4, SSPN1_78130.5, SSPN1_78130.6, SSPN1_78130.2, SSPN1_78130.3	FGIG_00500
OG0002910	SSPN1_11380.1	FGIG_00574
OG0002911	SSPN1_15650.1, SSPN1_15650.2	FGIG_14002, FGIG_00620
OG0002912	SSPN1_59790.1	FGIG_00740
OG0002913	SSPN1_20350.4, SSPN1_20350.5, SSPN1_20350.2, SSPN1_20350.3, SSPN1_20350.1	FGIG_00835
OG0002914	SSPN1_14310.1	FGIG_00848
OG0002915	SSPN1_74560.1, SSPN1_74560.3, SSPN1_74560.2, SSPN1_74560.4	FGIG_00931
OG0002916	SSPN1_13400.1, SSPN1_13400.2	FGIG_01037
OG0002917	SSPN1_22300.1, SSPN1_22300.2	FGIG_01058
OG0002918	SSPN1_78140.2, SSPN1_78140.1, SSPN1_78140.3	FGIG_01161
OG0002919	SSPN1_83070.1	FGIG_01197
OG0002920	SSPN1_41590.1, SSPN1_41600.1	FGIG_01206
OG0002921	SSPN1_91510.1	FGIG_01214
OG0002922	SSPN1_73620.1, SSPN1_73620.2	FGIG_01223
OG0002923	SSPN1_63400.1	FGIG_01244, FGIG_01243
OG0002924	SSPN1_16440.1, SSPN1_16440.2, SSPN1_16440.3, SSPN1_16440.4	FGIG_01292
OG0002925	SSPN1_17150.1	FGIG_01296
OG0002926	SSPN1_38420.1	FGIG_01363
OG0002927	SSPN1_20810.1	FGIG_08220, FGIG_01366, FGIG_01367
OG0002928	SSPN1_72160.1	FGIG_01390, FGIG_10597
OG0002929	SSPN1_21830.1	FGIG_01392
OG0002930	SSPN1_39290.1	FGIG_01565
OG0002931	SSPN1_1890.1	FGIG_01593
OG0002932	SSPN1_43450.1	FGIG_01662
OG0002933	SSPN1_30710.1	FGIG_01666, FGIG_01667
OG0002934	SSPN1_89660.1	FGIG_01686
OG0002935	SSPN1_58900.1	FGIG_01722, FGIG_02871
OG0002936	SSPN1_45170.1	FGIG_01745, FGIG_01743, FGIG_01744
OG0002937	SSPN1_32120.1	FGIG_01916, FGIG_01915, FGIG_01917
OG0002938	SSPN1_76160.1	FGIG_03033, FGIG_06311, FGIG_06309
OG0002939	SSPN1_17690.1, SSPN1_17690.2, SSPN1_17690.3, SSPN1_17690.4	FGIG_02005
OG0002940	SSPN1_46500.1, SSPN1_46500.2, SSPN1_46500.3	FGIG_02225
OG0002941	SSPN1_53210.1, SSPN1_53220.1	FGIG_02300
OG0002942	SSPN1_75480.1, SSPN1_75470.1	FGIG_02323
OG0002943	SSPN1_75500.1	FGIG_02325
OG0002944	SSPN1_13320.4, SSPN1_13320.1, SSPN1_13320.2, SSPN1_13320.3	FGIG_02379, FGIG_12561
OG0002945	SSPN1_74850.1	FGIG_02398
OG0002946	SSPN1_11540.1	FGIG_07587, FGIG_09588, FGIG_02404
OG0002947	SSPN1_86530.2, SSPN1_86530.1, SSPN1_86530.3	FGIG_02420, FGIG_02418, FGIG_02419
OG0002948	SSPN1_63680.2, SSPN1_63680.3, SSPN1_63680.1, SSPN1_63680.4, SSPN1_63680.5	FGIG_02488, FGIG_12594
OG0002949	SSPN1_36830.1, SSPN1_36830.2, SSPN1_36830.3	FGIG_02550
OG0002950	SSPN1_67430.1	FGIG_02625
OG0002951	SSPN1_33170.1, SSPN1_33170.2	FGIG_02656
OG0002952	SSPN1_48760.1, SSPN1_48770.1	FGIG_02719, FGIG_02720
OG0002953	SSPN1_3190.1, SSPN1_3190.4, SSPN1_3190.2, SSPN1_3190.3	FGIG_02725, FGIG_07191
OG0002954	SSPN1_64220.1	FGIG_02727
OG0002955	SSPN1_70870.1	FGIG_02756
OG0002956	SSPN1_91260.1	FGIG_06169, FGIG_06167, FGIG_06168, FGIG_02797
OG0002957	SSPN1_67510.1	FGIG_02858
OG0002958	SSPN1_57980.1, SSPN1_57980.2, SSPN1_57980.3	FGIG_02869
OG0002959	SSPN1_83990.1, SSPN1_83990.2, SSPN1_83990.3	FGIG_02906
OG0002960	SSPN1_47110.1	FGIG_02937
OG0002961	SSPN1_11980.1	FGIG_02939
OG0002962	SSPN1_58390.1, SSPN1_58390.2, SSPN1_58390.3, SSPN1_58390.4	FGIG_02969
OG0002963	SSPN1_18420.1, SSPN1_18420.2	FGIG_02993
OG0002964	SSPN1_24170.1, SSPN1_24160.1	FGIG_03178
OG0002965	SSPN1_89000.6, SSPN1_89000.2, SSPN1_89000.5, SSPN1_89000.4, SSPN1_89000.3, SSPN1_89000.7, SSPN1_89000.1	FGIG_03233
OG0002966	SSPN1_42490.1	FGIG_03240
OG0002967	SSPN1_63110.1	FGIG_03409
OG0002968	SSPN1_12190.1	FGIG_03437, FGIG_03436
OG0002969	SSPN1_51010.1	FGIG_09365, FGIG_10961
OG0002970	SSPN1_20530.1	FGIG_03956
OG0002971	SSPN1_61160.3, SSPN1_61160.1, SSPN1_61160.2	FGIG_03967
OG0002972	SSPN1_62460.1	FGIG_04052
OG0002973	SSPN1_46930.1	FGIG_04067
OG0002974	SSPN1_38360.1	FGIG_04073, FGIG_04075
OG0002975	SSPN1_32700.1	FGIG_04094
OG0002976	SSPN1_60670.1	FGIG_04253
OG0002977	SSPN1_7930.1	FGIG_04273
OG0002979	SSPN1_9790.4, SSPN1_9790.5, SSPN1_9790.6, SSPN1_9790.3, SSPN1_9790.1, SSPN1_9790.2	FGIG_04465, FGIG_04464
OG0002980	SSPN1_28230.1	FGIG_04471
OG0002981	SSPN1_72360.1	FGIG_04544
OG0002982	SSPN1_51920.1, SSPN1_51920.2	FGIG_04550
OG0002983	SSPN1_23710.1	FGIG_04578
OG0002984	SSPN1_17360.1	FGIG_04581
OG0002985	SSPN1_2110.2, SSPN1_2110.1	FGIG_04617
OG0002986	SSPN1_20430.1	FGIG_04702, FGIG_04701, FGIG_10984, FGIG_10983
OG0002988	SSPN1_89490.1	FGIG_04757, FGIG_04758
OG0002989	SSPN1_47810.1	FGIG_04844
OG0002990	SSPN1_77780.1, SSPN1_77780.2	FGIG_05026
OG0002991	SSPN1_38870.1	FGIG_05049
OG0002992	SSPN1_73060.1	FGIG_08339, FGIG_05098
OG0002993	SSPN1_80890.1	FGIG_06818, FGIG_05143
OG0002994	SSPN1_12170.1, SSPN1_12170.2	FGIG_05172, FGIG_10596
OG0002995	SSPN1_87010.1	FGIG_05238, FGIG_05700, FGIG_05702
OG0002996	SSPN1_15720.8, SSPN1_15720.7, SSPN1_15720.2, SSPN1_15720.3, SSPN1_15720.6, SSPN1_15720.9, SSPN1_15720.1, SSPN1_15720.4, SSPN1_15720.5	FGIG_05248
OG0002997	SSPN1_36550.1	FGIG_05258
OG0002998	SSPN1_43110.1	FGIG_05264
OG0002999	SSPN1_63830.1	FGIG_05459, FGIG_05458
OG0003000	SSPN1_25950.1	FGIG_05550, FGIG_11718
OG0003001	SSPN1_25900.1	FGIG_05567, FGIG_05566, FGIG_05568
OG0003002	SSPN1_12440.1	FGIG_05627
OG0003003	SSPN1_90220.2, SSPN1_90220.3, SSPN1_90220.4, SSPN1_90220.1	FGIG_05718
OG0003004	SSPN1_72270.1	FGIG_05746
OG0003005	SSPN1_52210.1	FGIG_05768
OG0003006	SSPN1_82420.1	FGIG_12572, FGIG_05890
OG0003007	SSPN1_63080.1	FGIG_05943
OG0003008	SSPN1_38800.3, SSPN1_38800.1, SSPN1_38800.4, SSPN1_38800.2	FGIG_05946
OG0003009	SSPN1_6460.1	FGIG_05963
OG0003010	SSPN1_68030.1, SSPN1_68030.2	FGIG_05969, FGIG_07856
OG0003011	SSPN1_29270.1	FGIG_05999, FGIG_06000
OG0003012	SSPN1_62630.1, SSPN1_62630.2	FGIG_06004
OG0003013	SSPN1_75340.1	FGIG_06062
OG0003014	SSPN1_81120.1, SSPN1_81120.2	FGIG_06089
OG0003015	SSPN1_42000.1, SSPN1_42000.2	FGIG_06212
OG0003016	SSPN1_72730.1, SSPN1_72730.2, SSPN1_72730.3	FGIG_06238
OG0003017	SSPN1_48670.1, SSPN1_48670.2, SSPN1_48670.3, SSPN1_48670.4	FGIG_06260
OG0003018	SSPN1_91050.1	FGIG_06279, FGIG_06278
OG0003019	SSPN1_71770.1	FGIG_06334
OG0003020	SSPN1_27700.1, SSPN1_27700.2, SSPN1_27700.3	FGIG_06382, FGIG_06381
OG0003021	SSPN1_81140.1	FGIG_06534, FGIG_06533, FGIG_12647
OG0003022	SSPN1_23930.1, SSPN1_23930.3, SSPN1_23930.2	FGIG_06594
OG0003023	SSPN1_81060.1	FGIG_06597
OG0003024	SSPN1_74910.1, SSPN1_74910.2	FGIG_06988
OG0003025	SSPN1_33960.2, SSPN1_33960.1	FGIG_07082
OG0003026	SSPN1_37730.1, SSPN1_37730.2	FGIG_07133
OG0003027	SSPN1_14030.1	FGIG_07139, FGIG_07140
OG0003028	SSPN1_93280.1, SSPN1_20830.2, SSPN1_93270.1, SSPN1_20830.3, SSPN1_20830.1	FGIG_07143
OG0003029	SSPN1_78950.1, SSPN1_78950.2	FGIG_07244
OG0003030	SSPN1_12400.1, SSPN1_12400.2	FGIG_07269
OG0003031	SSPN1_60040.1, SSPN1_60040.2, SSPN1_60040.3, SSPN1_60040.4	FGIG_07278, FGIG_12471
OG0003032	SSPN1_56970.1, SSPN1_56970.2, SSPN1_56970.3, SSPN1_56970.4	FGIG_07540
OG0003033	SSPN1_45320.1	FGIG_07592
OG0003034	SSPN1_79350.1, SSPN1_79350.2, SSPN1_79350.3	FGIG_07751
OG0003036	SSPN1_81220.1	FGIG_07780
OG0003037	SSPN1_76550.1	FGIG_07808
OG0003038	SSPN1_50430.1, SSPN1_50430.2	FGIG_07992
OG0003039	SSPN1_44490.3, SSPN1_44490.2, SSPN1_44490.1	FGIG_08048
OG0003040	SSPN1_28970.1, SSPN1_28970.3, SSPN1_28970.4, SSPN1_28970.2, SSPN1_28970.5	FGIG_08190
OG0003041	SSPN1_38010.1	FGIG_08407
OG0003042	SSPN1_39580.1	FGIG_08421
OG0003043	SSPN1_46330.3, SSPN1_46330.1, SSPN1_46330.2	FGIG_11366, FGIG_08443, FGIG_11401
OG0003044	SSPN1_7750.1, SSPN1_7750.2	FGIG_08468
OG0003045	SSPN1_49910.1	FGIG_08522
OG0003046	SSPN1_49920.1, SSPN1_49920.2	FGIG_08523
OG0003047	SSPN1_17510.1, SSPN1_17510.2, SSPN1_17510.4, SSPN1_17510.3	FGIG_08578
OG0003048	SSPN1_44090.1	FGIG_08685
OG0003049	SSPN1_44100.1	FGIG_08686
OG0003050	SSPN1_75620.1	FGIG_08727
OG0003051	SSPN1_23470.2, SSPN1_23470.4, SSPN1_23470.3, SSPN1_23470.1	FGIG_11595, FGIG_08733
OG0003052	SSPN1_59710.1	FGIG_08801
OG0003053	SSPN1_25480.1	FGIG_09271, FGIG_08894
OG0003054	SSPN1_8720.1	FGIG_08948
OG0003055	SSPN1_54460.1	FGIG_08993
OG0003056	SSPN1_8590.2, SSPN1_8590.1, SSPN1_8590.3	FGIG_09001
OG0003057	SSPN1_60810.1	FGIG_09030
OG0003058	SSPN1_88540.1, SSPN1_88540.2	FGIG_09112
OG0003059	SSPN1_34950.1	FGIG_09121, FGIG_09120
OG0003060	SSPN1_50240.1, SSPN1_50230.1	FGIG_09243, FGIG_09244
OG0003061	SSPN1_78970.1, SSPN1_78970.2	FGIG_09587
OG0003062	SSPN1_86270.1	FGIG_09635, FGIG_09636
OG0003063	SSPN1_10530.1	FGIG_09684, FGIG_09683
OG0003064	SSPN1_7730.1, SSPN1_7740.1	FGIG_09743
OG0003065	SSPN1_20950.1	FGIG_10047
OG0003066	SSPN1_90540.1	FGIG_12142, FGIG_10066
OG0003067	SSPN1_23890.2, SSPN1_23890.1	FGIG_10345
OG0003068	SSPN1_73940.1	FGIG_11486, FGIG_10373
OG0003069	SSPN1_67700.4, SSPN1_67700.3, SSPN1_67700.1, SSPN1_67700.2	FGIG_10445
OG0003070	SSPN1_35670.3, SSPN1_35670.4, SSPN1_35670.6, SSPN1_35670.5, SSPN1_35670.7, SSPN1_35670.8, SSPN1_35670.9, SSPN1_35650.1, SSPN1_35670.1, SSPN1_35670.2	FGIG_10642
OG0003071	SSPN1_63470.1, SSPN1_63470.2	FGIG_11658, FGIG_10650
OG0003072	SSPN1_76530.3, SSPN1_76530.1, SSPN1_76530.2	FGIG_10812
OG0003073	SSPN1_65330.1	FGIG_10975
OG0003074	SSPN1_56840.1, SSPN1_56840.3, SSPN1_56840.2, SSPN1_56840.4	FGIG_10986, FGIG_11028
OG0003075	SSPN1_55710.1	FGIG_10993
OG0003076	SSPN1_55490.1	FGIG_11076
OG0003077	SSPN1_71800.1	FGIG_11119
OG0003079	SSPN1_54440.1, SSPN1_54440.2, SSPN1_54440.3	FGIG_11502
OG0003080	SSPN1_19550.1, SSPN1_19550.2	FGIG_11951
OG0003081	SSPN1_15880.1, SSPN1_15880.2, SSPN1_15880.3	FGIG_12102
OG0003082	SSPN1_48440.1, SSPN1_48440.2	FGIG_12404
OG0003107	SSPN1_54260.1	FGIG_00005
OG0003108	SSPN1_25280.1	FGIG_00069
OG0003109	SSPN1_15380.1	FGIG_00104
OG0003110	SSPN1_18690.1, SSPN1_18690.2, SSPN1_18690.4, SSPN1_18690.3	FGIG_00329
OG0003111	SSPN1_68920.3, SSPN1_68920.1, SSPN1_68920.2	FGIG_00373, FGIG_00372
OG0003112	SSPN1_65020.2, SSPN1_65020.1, SSPN1_65020.3	FGIG_00405
OG0003114	SSPN1_83980.1	FGIG_00425
OG0003115	SSPN1_70930.2, SSPN1_70930.1, SSPN1_70920.1, SSPN1_70920.2	FGIG_00440
OG0003116	SSPN1_85090.1	FGIG_00454
OG0003117	SSPN1_11350.1, SSPN1_11350.2	FGIG_00573
OG0003118	SSPN1_39430.1	FGIG_00599
OG0003119	SSPN1_37880.1	FGIG_00640
OG0003120	SSPN1_67950.1, SSPN1_67950.2, SSPN1_67950.3	FGIG_00733
OG0003121	SSPN1_1540.1	FGIG_00832
OG0003122	SSPN1_840.1	FGIG_00834
OG0003123	SSPN1_80350.1, SSPN1_80450.1	FGIG_00870
OG0003124	SSPN1_87340.1	FGIG_00892
OG0003126	SSPN1_12010.1	FGIG_00964
OG0003127	SSPN1_82810.3, SSPN1_82810.2, SSPN1_82810.1	FGIG_01018, FGIG_01019
OG0003128	SSPN1_79240.1, SSPN1_79240.2, SSPN1_79240.3	FGIG_01047
OG0003129	SSPN1_2820.1	FGIG_01130
OG0003130	SSPN1_26850.1	FGIG_06959, FGIG_06960, FGIG_01205
OG0003131	SSPN1_69530.1, SSPN1_69540.1	FGIG_01254
OG0003132	SSPN1_23050.1, SSPN1_23050.2, SSPN1_23050.3	FGIG_01271
OG0003133	SSPN1_57250.4, SSPN1_57250.2, SSPN1_57250.1, SSPN1_57250.3	FGIG_01405
OG0003134	SSPN1_80510.1, SSPN1_80510.2	FGIG_01432, FGIG_01433
OG0003135	SSPN1_34630.1	FGIG_01687
OG0003136	SSPN1_20300.1	FGIG_01720
OG0003137	SSPN1_78530.1, SSPN1_78540.1	FGIG_10091, FGIG_01742
OG0003138	SSPN1_87190.1	FGIG_01803, FGIG_01804
OG0003139	SSPN1_47800.1, SSPN1_47800.2	FGIG_01910, FGIG_04845
OG0003140	SSPN1_29900.2, SSPN1_29900.1	FGIG_01963
OG0003141	SSPN1_62610.1	FGIG_02066
OG0003142	SSPN1_73720.1, SSPN1_73720.4, SSPN1_73720.2, SSPN1_73720.3	FGIG_06588, FGIG_02089
OG0003143	SSPN1_72880.1	FGIG_02166
OG0003144	SSPN1_31690.1, SSPN1_31690.2	FGIG_02199
OG0003145	SSPN1_12690.1	FGIG_02360, FGIG_05876
OG0003146	SSPN1_59750.1	FGIG_02362
OG0003147	SSPN1_47620.2, SSPN1_47620.1, SSPN1_47620.3	FGIG_11805, FGIG_02380
OG0003148	SSPN1_89280.1	FGIG_02414
OG0003149	SSPN1_54210.1, SSPN1_54220.1	FGIG_02528
OG0003150	SSPN1_75850.1	FGIG_02558
OG0003151	SSPN1_48310.1, SSPN1_48320.1	FGIG_02577, FGIG_02578
OG0003152	SSPN1_33770.1	FGIG_02705
OG0003153	SSPN1_71020.1	FGIG_02735
OG0003154	SSPN1_35220.1	FGIG_02742
OG0003155	SSPN1_68310.1	FGIG_02744
OG0003156	SSPN1_32790.1, SSPN1_32790.2, SSPN1_32790.3	FGIG_02790
OG0003157	SSPN1_50700.1, SSPN1_50700.2, SSPN1_50700.3	FGIG_02891
OG0003158	SSPN1_86820.1, SSPN1_86820.2	FGIG_06749, FGIG_11417, FGIG_02904
OG0003159	SSPN1_53900.1, SSPN1_53900.2	FGIG_04612, FGIG_02912
OG0003160	SSPN1_10280.1	FGIG_02965
OG0003161	SSPN1_45560.1, SSPN1_45560.2	FGIG_03141
OG0003162	SSPN1_21630.1	FGIG_03155, FGIG_06192
OG0003163	SSPN1_1530.1	FGIG_03160
OG0003164	SSPN1_37580.1	FGIG_03241
OG0003165	SSPN1_74730.1	FGIG_03257
OG0003166	SSPN1_52960.1, SSPN1_52960.2	FGIG_03294
OG0003167	SSPN1_90150.1, SSPN1_90150.2	FGIG_03348
OG0003168	SSPN1_60550.1, SSPN1_60550.4, SSPN1_60550.5, SSPN1_60550.2, SSPN1_60550.3, SSPN1_60550.6, SSPN1_60550.7	FGIG_03363, FGIG_07368
OG0003169	SSPN1_14820.1	FGIG_03426
OG0003170	SSPN1_10910.1	FGIG_03444
OG0003171	SSPN1_70300.1, SSPN1_70300.2, SSPN1_70300.3	FGIG_03515
OG0003172	SSPN1_21260.1, SSPN1_21260.2, SSPN1_21260.3, SSPN1_21260.4	FGIG_06205, FGIG_03518, FGIG_05757
OG0003173	SSPN1_39150.1	FGIG_03614, FGIG_03616, FGIG_03615
OG0003174	SSPN1_72380.3, SSPN1_72380.2, SSPN1_72380.1, SSPN1_72380.4, SSPN1_72380.5	FGIG_03638
OG0003175	SSPN1_90340.1, SSPN1_90340.2, SSPN1_90340.3, SSPN1_90340.4	FGIG_03807
OG0003176	SSPN1_67370.1	FGIG_03829
OG0003177	SSPN1_24760.3, SSPN1_24760.2, SSPN1_24760.1	FGIG_03833, FGIG_07602, FGIG_10490
OG0003178	SSPN1_37520.1	FGIG_06106, FGIG_06105, FGIG_03939
OG0003179	SSPN1_72500.3, SSPN1_72500.9, SSPN1_72500.1, SSPN1_72500.7, SSPN1_72500.10, SSPN1_72500.4, SSPN1_72500.11, SSPN1_72500.8, SSPN1_72500.12, SSPN1_72500.6, SSPN1_72500.2, SSPN1_72500.5	FGIG_12448, FGIG_04250
